,chemical_symbol,atomic_number,atomic_energy_hfomo,atomic_energy_hpomo,atomic_energy_lfumo,atomic_energy_lpumo,electron_affinity_energy_difference,ionization_energy_energy_difference,electron_affinity_half_charged_homo,ionization_energy_half_charged_homo,atomic_radius_neg_charged_s,atomic_radius_neg_charged_p,atomic_radius_neg_charged_d,atomic_radius_neg_charged,atomic_radius_neg_half_charged_s,atomic_radius_neg_half_charged_p,atomic_radius_neg_half_charged_d,atomic_radius_neg_half_charged,atomic_radius_s,atomic_radius_p,atomic_radius_d,atomic_radius,atomic_radius_half_charged_s,atomic_radius_half_charged_p,atomic_radius_half_charged_d,atomic_radius_half_charged,atomic_radius_charged_s,atomic_radius_charged_p,atomic_radius_charged_d,atomic_radius_charged
14,P,15.0,-8.731413973906175e-19,-8.731413973906175e-19,-8.731413973906175e-19,-8.731413973906175e-19,-2.4522672003352663e-19,1.5576493524108685e-18,-2.4015666239819523e-19,1.5486991695509377e-18,0.85175,,1.0518500000000002,1.0516500000000002,0.84435,1.0094500000000002,,1.0094500000000002,0.8360500000000001,0.97395,,0.97385,0.82735,0.94465,,0.94465,0.81825,0.92075,,0.92075
15,S,16.0,-1.116050599223347e-18,-1.116050599223347e-18,7.56571832991072e-19,-1.116050599223347e-18,-4.118386560293162e-19,1.8824886694911127e-18,-4.070185509246529e-19,1.8738801408617475e-18,0.75925,,0.90095,0.90105,0.7543500000000001,0.87405,,0.87415,0.74875,0.8511500000000001,,0.8511500000000001,0.74265,0.8319500000000001,,0.8319500000000001,0.7361500000000001,0.8158500000000001,,0.8158500000000001
16,Cl,17.0,-1.3706364642684672e-18,-1.3706364642684672e-18,8.057282138938368e-19,-1.3706364642684672e-18,-5.860644735467666e-19,2.2179944931259362e-18,-5.829311351820096e-19,2.2102587245753283e-18,0.68725,,0.79235,0.79235,0.68365,0.77395,,0.77405,0.67945,0.75805,,0.75795,0.67495,0.7442500000000001,,0.7442500000000001,0.67005,0.73245,,0.73245
17,Ar,18.0,-1.638723871697069e-18,-1.638723871697069e-18,6.966792665523265e-19,6.966792665523265e-19,3.4265517631459017e-19,2.5791719799370245e-18,3.4818662540887684e-19,2.569155900694253e-18,2.51805,,,2.51805,2.47435,,,2.47435,0.62285,0.68445,,0.68445,0.62065,0.67845,,0.67845,0.6183500000000001,0.67355,,0.67355
18,K,19.0,-3.5454246006359044e-19,-3.5454246006359044e-19,-3.5454246006359044e-19,-3.5454246006359044e-19,-4.785843679368534e-20,6.821500960953383e-19,-4.75061389833408e-20,6.74908890628896e-19,2.64375,,,2.64375,2.42715,,,2.42715,2.26405,,,2.26405,2.15955,,,2.15955,0.57055,0.6123500000000001,,0.6123500000000001
19,Ca,20.0,-5.900768429107775e-19,-5.900768429107775e-19,-2.907421848467136e-19,-2.907421848467136e-19,1.8972824298051722e-19,9.963236461853997e-19,2.205780640920192e-19,9.952737190175809e-19,2.01565,0.67765,,2.02335,1.9518500000000003,,0.6888500000000001,2.02395,1.82345,,,1.82345,1.7408500000000002,,,1.7408500000000002,1.67165,,,1.67165
20,Sc,21.0,-6.370334353131841e-19,-4.774390199386754e-19,-4.774390199386754e-19,-4.774390199386754e-19,1.8225538520504304e-19,1.0793991924266431e-18,2.0347803301822082e-19,1.113759486655603e-18,1.87445,0.63055,,0.63055,1.7828500000000005,,0.60265,0.60265,1.6684500000000002,,0.58165,0.58165,1.5876500000000002,,0.57345,0.57345,1.55615,,0.57375,0.57375
21,Ti,22.0,-6.885514245550079e-19,-6.50195316253056e-19,-6.50195316253056e-19,-6.50195316253056e-19,8.013033385280763e-20,1.1256725285982497e-18,9.80003373644736e-20,1.1293118151137091e-18,1.7697500000000002,0.55235,,0.55235,1.66965,,0.53455,0.53455,1.55865,,0.51995,0.51995,1.51435,,0.5195500000000001,0.5195500000000001,1.48165,,0.5205500000000001,0.5205500000000001
22,V,23.0,-6.959743088391746e-19,-6.959743088391746e-19,-6.861113095615295e-19,-6.959743088391746e-19,-2.4954605830900585e-21,1.139760320224574e-18,6.0466145668992e-21,1.1407449474797377e-18,1.6866500000000002,0.49465,,0.49465,1.58065,,0.48295,0.48305,1.49015,,0.47605,0.47605,1.4508500000000002,,0.47715,0.47715,1.41765,,0.47825,0.47825
23,Cr,24.0,-6.935149677262464e-19,-6.935149677262464e-19,-6.881701065192575e-19,-6.935149677262464e-19,-6.56670080462336e-20,1.1534907944213804e-18,-8.585744075543039e-20,1.153613630098003e-18,1.6122500000000002,0.44955,,0.44955,1.5046500000000005,,0.44195,0.44205,1.43515,,0.43985,0.43985,1.3946500000000002,,0.44075,0.44075,1.3604500000000002,,0.44155,0.44155
24,Mn,25.0,-6.818607349865474e-19,-6.838698644690303e-19,3.1867453205374083e-19,-6.838698644690303e-19,-7.595238594346536e-20,1.1672686433790157e-18,-1.382422075491072e-19,1.1679579173840256e-18,1.4782500000000005,0.41425,,0.41425,1.4105500000000002,,0.40875,0.40875,1.3755500000000005,,0.40875,0.40875,1.34705,,0.40955,0.40945,1.3152500000000005,,0.40935,0.40935
25,Fe,26.0,-6.848856444466177e-19,-6.860023615513153e-19,-5.2504930040236806e-20,-6.860023615513153e-19,-1.4353060805181025e-19,1.1796670887607084e-18,-2.0783274907355522e-19,1.1685122704948226e-18,1.48195,0.38075,,0.38075,1.3886500000000002,,0.38025,0.38035,1.34275,,0.38275,0.38275,1.30285,,0.38555,0.38555,1.25445,,0.38665,0.38665
26,Co,27.0,-6.836840119810178e-19,-6.876750339434306e-19,5.994383609061119e-20,-6.876750339434306e-19,-1.5507409033341485e-19,1.2103356604365318e-18,-1.9686424792755844e-19,1.184095040308723e-18,1.43135,0.35745,,0.35745,1.3477500000000002,,0.35745,0.35745,1.3016500000000002,,0.35935,0.35935,1.2613500000000002,,0.36155,0.36155,1.20535,,0.36155,0.36155
27,Ni,28.0,-6.887997619312322e-19,-6.887997619312322e-19,-6.813977059431359e-19,-6.887997619312322e-19,-1.5372234032620348e-19,1.2453938611994224e-18,-1.8429837669062402e-19,1.2016068307740673e-18,1.3881500000000002,0.33615,,0.33605,1.3095500000000002,,0.33645,0.33645,1.2630500000000002,,0.33805,0.33805,1.2230500000000002,,0.33975,0.33975,1.16115,,0.33965,0.33965
28,Cu,29.0,-7.139907849400704e-19,-7.139907849400704e-19,-7.139907849400704e-19,-7.139907849400704e-19,-1.8118053938573397e-19,1.3148467324954633e-18,-2.0582361959107201e-19,1.304498613361843e-18,1.35915,0.31975,,0.31975,1.25775,,0.31895,1.25775,1.20575,,0.31925,1.20575,1.16315,,0.31885,1.16315,1.1339500000000002,,0.31825,1.1339500000000002
29,Zn,30.0,-9.40067519194675e-19,-9.40067519194675e-19,-1.02314999004288e-19,-1.02314999004288e-19,2.6308173822814983e-19,1.5721011620893017e-18,2.7148562404131844e-19,1.5671434268095875e-18,1.16525,0.29995,1.8313500000000005,1.8313500000000005,1.1364500000000002,1.70775,0.29995,1.70775,1.1101500000000002,,0.29995,1.1101500000000002,1.07885,,0.29965,1.07885,1.0553500000000002,,0.29935,1.0553500000000002
30,Ga,31.0,-1.3983156675694085e-18,-3.777419775327745e-19,-3.777419775327745e-19,-3.777419775327745e-19,8.284541119539741e-20,8.978310112164098e-19,8.97010624687296e-20,8.85867486289632e-19,1.03885,0.28255,1.5854500000000002,1.5854500000000002,1.0235500000000002,1.4532500000000002,0.28255,1.4532500000000002,1.0068500000000002,1.34925,0.28245,1.34925,0.98975,1.2757500000000002,0.28245,1.2757500000000002,0.97355,1.2230500000000002,0.28235,1.2230500000000002
31,Ge,32.0,-1.8544297166852357e-18,-6.02690779446336e-19,-6.02690779446336e-19,-6.02690779446336e-19,-8.250592117983435e-20,1.18282130508994e-18,-7.632288768504961e-20,1.1726074339375873e-18,0.94055,0.26675,1.3070500000000005,1.3070500000000005,0.93325,1.23405,0.26675,1.23405,0.92525,1.1768500000000002,0.26675,1.1768500000000002,0.91675,1.13355,0.26675,1.13355,0.90845,1.10125,0.26665,1.10125
32,As,33.0,-8.190166667867521e-19,-8.190166667867521e-19,-8.190166667867521e-19,-8.190166667867521e-19,-2.3949025305343703e-19,1.4581499259963333e-18,-2.3383447345251843e-19,1.4493337777055424e-18,0.8702500000000001,0.25255,1.13075,1.13085,0.86475,1.0881500000000002,0.25255,1.0880500000000002,0.8582500000000001,1.0538500000000002,0.25255,1.0538500000000002,0.85075,1.02655,0.25255,1.02665,0.8429500000000001,1.0052500000000002,0.25255,1.0052500000000002
33,Se,34.0,-1.0337580014491971e-18,-1.0337580014491971e-18,8.533705378899457e-19,-1.0337580014491971e-18,-3.9608340068754133e-19,1.7304252228390584e-18,-3.9136848969267842e-19,1.7226667113906432e-18,0.81035,0.23975,1.01015,1.01015,0.80635,0.98285,0.23975,0.98285,0.80155,0.95995,0.23975,0.95995,0.79615,0.94115,0.23975,0.94115,0.79025,0.92585,0.23975,0.92585
34,Br,35.0,-1.251356017026528e-18,-1.251356017026528e-18,9.319797316128768e-19,-1.251356017026528e-18,-5.551428204485527e-19,2.003691204764703e-18,-5.525074033296384e-19,1.997226912367277e-18,0.7595500000000001,0.22825,0.92035,0.92045,0.7565500000000001,0.90135,0.22825,0.90135,0.75285,0.88495,0.22825,0.88495,0.74865,0.8711500000000001,0.22825,0.87105,0.74415,0.85945,0.22825,0.85945
35,Kr,36.0,-1.474257237218707e-18,-1.474257237218707e-18,6.981997321654658e-19,6.981997321654658e-19,3.3346245243436485e-19,2.2846568261637506e-18,3.403519817331648e-19,2.2789328210726787e-18,2.59995,,,2.59995,2.54955,,,2.54955,0.71035,0.8229500000000001,0.21775,0.8229500000000001,0.7080500000000001,0.8147500000000001,0.21775,0.8147500000000001,0.70575,0.8078500000000001,0.21775,0.8078500000000001
36,Rb,37.0,-3.365227796094528e-19,-3.365227796094528e-19,-3.365227796094528e-19,-3.365227796094528e-19,-4.5793751836309254e-20,6.53786415703812e-19,-4.5309554836224005e-20,6.44997855295181e-19,2.80945,,,2.80945,2.55685,,,2.55685,2.37205,,,2.37205,2.26225,,,2.26225,0.66835,0.75675,0.20815,0.75675
37,Sr,38.0,-5.557678327529664e-19,-5.557678327529664e-19,-1.6754281359029758e-19,-1.6754281359029758e-19,1.547095759262771e-19,9.290173647201927e-19,1.5736098116511362e-19,9.278028571624512e-19,2.18735,2.05005,,2.26615,2.08115,,1.1604500000000002,2.26555,1.98275,,,1.98275,1.8935500000000005,,,1.8935500000000005,1.82195,,,1.82195
38,Y,39.0,-6.141896010538178e-19,-3.5576972735512333e-19,-3.5576972735512333e-19,-3.5576972735512333e-19,1.758626716508973e-19,9.812880901819801e-19,1.8655424137271041e-19,9.649973874143233e-19,1.98915,1.0459500000000002,,1.0459500000000002,1.90045,,0.98295,0.98295,1.80365,,0.94035,0.94035,1.7106500000000002,,0.91005,0.91005,1.6455500000000003,,0.89285,0.89285
39,Zr,40.0,-6.780235219797311e-19,-5.426107583429569e-19,-5.426107583429569e-19,-5.426107583429569e-19,4.440002960584455e-20,1.1192404239248233e-18,5.412953713372799e-20,1.1739644775354049e-18,1.86225,0.89175,,0.89175,1.7717500000000002,,0.86455,0.86455,1.68145,,0.8429500000000001,0.8429500000000001,1.6093500000000005,,0.82825,0.82825,1.5912500000000005,,0.8239500000000001,0.8239500000000001
40,Nb,41.0,-7.128484330094399e-19,-7.128484330094399e-19,-7.001159354039425e-19,-7.128484330094399e-19,-9.485814857686384e-20,1.1182849466759805e-18,-8.539120735877761e-20,1.1197708533368451e-18,1.7672500000000002,0.8057500000000001,,0.8057500000000001,1.6664500000000002,,0.78735,0.78725,1.5858500000000002,,0.77305,0.77315,1.5599500000000002,,0.77335,0.77335,1.5407500000000005,,0.7736500000000001,0.7736500000000001
41,Mo,42.0,-6.578393009108927e-19,-6.578393009108927e-19,-6.554296272732097e-19,-6.578393009108927e-19,-1.6667249522696588e-19,1.0953864461469121e-18,-2.3272897158416643e-19,1.0729408328874816e-18,1.6925500000000002,0.74045,,0.7403500000000001,1.5900500000000002,,0.72785,0.72785,1.5492500000000002,,0.72735,0.72745,1.5214500000000002,,0.72835,0.72835,1.47755,,0.72165,0.72165
42,Tc,43.0,-6.032739717363072e-19,-6.032739717363072e-19,-5.994367587294912e-19,-6.032739717363072e-19,-1.701403264220985e-19,1.1274744710053994e-18,-1.817541202167936e-19,1.07219582075881e-18,1.62735,0.68715,,0.68715,1.55825,,0.68505,0.68505,1.51985,,0.68555,0.68555,1.4828500000000002,,0.6849500000000001,0.6848500000000001,1.4200500000000005,,0.67845,0.67845
43,Ru,44.0,-5.537731228600705e-19,-5.537731228600705e-19,-5.432788659938306e-19,-5.537731228600705e-19,-1.2248795676982652e-19,1.209638285830437e-18,-1.2571318637445117e-19,1.1937193152698691e-18,1.5792500000000005,0.64605,,0.64605,1.52995,,0.64685,0.64685,1.4910500000000002,,0.6474500000000001,0.6474500000000001,1.4330500000000002,,0.64395,0.64395,1.3797500000000005,,0.63885,0.63885
44,Rh,45.0,-5.408723967093888e-19,-5.408723967093888e-19,-5.02698936542208e-19,-5.408723967093888e-19,-6.327484139995581e-20,1.3232429102325176e-18,-6.907303847592959e-20,1.3140956513204354e-18,1.5696500000000002,0.61215,,0.61215,1.5154500000000002,,0.61305,0.61295,1.4650500000000002,,0.61305,0.61305,1.3866500000000002,,0.60855,0.60855,1.3318500000000002,,0.60445,0.60445
45,Pd,46.0,-6.369773591314561e-19,-6.369773591314561e-19,-5.167772625091775e-19,-5.167772625091775e-19,-4.701348569493056e-20,1.4370873003838869e-18,-4.069528616832e-20,1.4234810557523137e-18,1.56255,0.5821500000000001,,0.58225,1.4894500000000002,,0.58175,0.58185,1.4243500000000002,,0.58075,0.58075,1.34655,,0.57735,0.57735,1.28825,,0.57425,0.57425
46,Ag,47.0,-6.763011821123711e-19,-6.763011821123711e-19,-6.763011821123711e-19,-6.763011821123711e-19,-1.6664006716516986e-19,1.2355924576046441e-18,-1.6318008665185918e-19,1.227094256457754e-18,1.4587500000000002,0.5497500000000001,,1.4587500000000002,1.3825500000000002,,0.54945,1.3825500000000002,1.32495,,0.5487500000000001,1.32495,1.28255,,0.54795,1.28255,1.25045,,0.54695,1.25045
47,Cd,48.0,-8.839480786979137e-19,-8.839480786979137e-19,-1.157220129671424e-19,-1.157220129671424e-19,2.485241579716678e-19,1.4657081990143674e-18,2.560422435934272e-19,1.4623098061574014e-18,1.2933500000000002,0.51945,1.9381500000000005,1.9381500000000005,1.2636500000000002,1.83225,0.51945,1.83225,1.2371500000000002,,0.51935,1.2371500000000002,1.20595,,0.51865,1.20595,1.18155,,0.51785,1.18155
48,In,49.0,-1.2748054740485571e-18,-3.5977997543698564e-19,-3.5977997543698564e-19,-3.5977997543698564e-19,7.285454379887681e-20,8.393162125276818e-19,7.8514665302304e-20,8.289822053681279e-19,1.1729500000000002,0.49305,1.7030500000000002,1.7030500000000002,1.1583500000000002,1.6038500000000002,0.49305,1.6038500000000002,1.1437500000000005,1.5187500000000005,0.49305,1.5187500000000005,1.1297500000000005,1.4503500000000005,0.49285,1.4503500000000005,1.11705,1.39515,0.49275,1.39515
49,Sn,50.0,-1.6588744470568701e-18,-5.63158673504717e-19,-5.63158673504717e-19,-5.63158673504717e-19,-8.775661285528629e-20,1.085671215623783e-18,-8.24976763816128e-20,1.0776832756850497e-18,1.0882500000000002,0.46955,1.4906500000000005,1.4906500000000005,1.07885,1.41705,0.46955,1.41705,1.06835,1.36105,0.46955,1.36105,1.0573500000000002,1.3193500000000002,0.46945,1.3193500000000002,1.04635,1.28835,0.46925,1.28835
50,Sb,51.0,-7.544777881476863e-19,-7.544777881476863e-19,-7.544777881476863e-19,-7.544777881476863e-19,-2.262415181189241e-19,1.321835253886456e-18,-2.227698417092736e-19,1.3156625800555777e-18,1.01985,0.44845,1.33085,1.33085,1.0129500000000002,1.2835500000000002,0.44845,1.2834500000000002,1.0055500000000002,1.24385,0.44845,1.24365,0.99765,1.2110500000000002,0.44835,1.2111500000000002,0.98955,1.1846500000000002,0.44825,1.1847500000000002
51,Te,52.0,-9.408013160870014e-19,-9.408013160870014e-19,7.887531525964607e-19,-9.408013160870014e-19,-3.7390067897468346e-19,1.5502924861394596e-18,-3.7079654188160644e-19,1.5448763761337086e-18,0.96145,0.42935,1.20345,1.20345,0.95675,1.1759500000000005,0.42935,1.17585,0.95145,1.1519500000000005,0.42935,1.1518500000000005,0.94545,1.13125,0.42925,1.13125,0.93925,1.1139500000000002,0.42925,1.1138500000000002
52,I,53.0,-1.1253320083876416e-18,-1.1253320083876416e-18,7.826776988503871e-19,-1.1253320083876416e-18,-5.179150642565047e-19,1.7742523605503468e-18,-5.167868755689024e-19,1.7698732433458944e-18,0.91155,0.41195,1.11525,1.11515,0.90805,1.09445,0.41195,1.09445,0.90385,1.07675,0.41195,1.07675,0.89925,1.0617500000000002,0.41195,1.0618500000000002,0.89425,1.0492500000000002,0.41195,1.0492500000000002
53,Xe,54.0,-1.311085161449952e-18,-1.311085161449952e-18,2.375883732750528e-19,2.375883732750528e-19,3.3748374913006493e-19,2.0048514946677215e-18,3.453347510238528e-19,2.0013060540438338e-18,2.79625,,,2.79625,2.72435,,,2.72435,0.86155,1.0135500000000002,0.39615,1.0135500000000002,0.85955,1.0051500000000002,0.39615,1.0051500000000002,0.85755,0.99805,0.39605,0.99805
54,Cs,55.0,-3.0765956778574084e-19,-3.0765956778574084e-19,-3.0765956778574084e-19,-3.0765956778574084e-19,-3.818786374043794e-20,6.044592940468334e-19,-3.8325666946156806e-20,5.949955251366338e-19,3.06275,,,3.06275,2.80365,,,2.80365,2.58755,,,2.58755,2.45555,,,2.45555,0.81845,0.94275,0.38155,0.94275
55,Ba,56.0,-5.053537432028738e-19,-5.053537432028738e-19,-2.9464668927160324e-19,-2.9464668927160324e-19,1.8386280895227528e-19,8.450827345698629e-19,1.9116851004061441e-19,8.444992859405759e-19,2.64875,,,2.64875,2.40745,,,2.40745,2.22335,,,2.22335,2.14875,,,2.14875,2.09455,,,2.09455
56,La,57.0,-5.1392859247739525e-19,-3.873133806654336e-19,-3.873133806654336e-19,-3.873133806654336e-19,9.91824392883683e-20,8.929640392425163e-19,1.0590227245825921e-19,9.044831764467072e-19,2.22265,1.28415,,1.28415,2.14595,,1.23185,1.23185,2.06555,,1.1927500000000002,1.1927500000000002,1.98715,,1.1606500000000002,0.39765,1.94975,,1.14915,1.14915
57,Ce,58.0,-5.484747247750847e-19,-3.828529209531264e-19,-3.828529209531264e-19,-3.828529209531264e-19,1.214371852530062e-19,9.098336773116734e-19,1.175789356706496e-19,9.856814875888512e-19,2.14265,1.2957500000000002,,1.2957500000000002,2.09565,,1.2311500000000002,1.2311500000000002,2.04185,,1.1824500000000002,0.37995,1.97555,,1.1399500000000002,0.38005,1.93925,,1.12715,0.38135
58,Pr,59.0,-5.041152606749952e-19,-2.988524029012032e-19,-2.988524029012032e-19,-2.988524029012032e-19,1.8400615569464045e-19,8.645177137759345e-19,1.8858740350450565e-19,9.28693667363616e-19,2.20455,,,0.36255,2.12685,,,0.36335,2.04005,,,0.36425,1.9458500000000003,,,0.36345,1.89655,,,0.36465
59,Nd,60.0,-5.011288034538239e-19,-2.597865303562368e-19,-2.597865303562368e-19,-2.597865303562368e-19,2.3300811881351278e-19,8.906930980671785e-19,2.35968572711424e-19,9.31018425640397e-19,2.11885,,,0.34895,2.07415,,,0.34965,2.02055,,,0.35025,1.94755,,,0.34935,1.90475,,,0.35005
60,Pm,61.0,-5.067171955071746e-19,-2.8464590280456963e-19,-2.8464590280456963e-19,-2.8464590280456963e-19,2.5948365489731813e-19,9.013121644988722e-19,2.536902483140928e-19,9.265435463385025e-19,2.17045,,,0.33625,2.09355,,,0.33665,1.99945,,,0.33695,1.90425,,,0.33615,1.85185,,,0.33685
