,chemical_symbol,atomic_number,atomic_energy_hfomo,atomic_energy_hpomo,atomic_energy_lfumo,atomic_energy_lpumo,electron_affinity_energy_difference,ionization_energy_energy_difference,electron_affinity_half_charged_homo,ionization_energy_half_charged_homo,r_up_s_neg_1.0,r_up_p_neg_1.0,r_up_d_neg_1.0,r_up_val_neg_1.0,r_up_s_neg_0.5,r_up_p_neg_0.5,r_up_d_neg_0.5,r_up_val_neg_0.5,r_up_s_0.0,r_up_p_0.0,r_up_d_0.0,r_up_val_0.0,r_up_s_0.5,r_up_p_0.5,r_up_d_0.5,r_up_val_0.5,r_up_s_1.0,r_up_p_1.0,r_up_d_1.0,r_up_val_1.0,r_dn_s_neg_1.0,r_dn_p_neg_1.0,r_dn_d_neg_1.0,r_dn_val_neg_1.0,r_dn_s_neg_0.5,r_dn_p_neg_0.5,r_dn_d_neg_0.5,r_dn_val_neg_0.5,r_dn_s_0.0,r_dn_p_0.0,r_dn_d_0.0,r_dn_val_0.0,r_dn_s_0.5,r_dn_p_0.5,r_dn_d_0.5,r_dn_val_0.5,r_dn_s_1.0,r_dn_p_1.0,r_dn_d_1.0,r_dn_val_1.0
10,Na,11.0,-4.746416195587584e-19,-4.746416195587584e-19,-2.4163226706595204e-19,-2.4163226706595204e-19,-3.191965115838307e-20,8.496351178928669e-19,-3.1168743981043197e-20,8.484134034251904e-19,2.14295,,,2.14295,1.95165,,,1.95165,1.7735500000000002,,,1.7735500000000002,1.6826500000000002,,,1.6826500000000002,0.32115,0.28705,,0.28705,2.14295,,,2.14295,1.94705,,,1.95165,1.65335,,,1.7735500000000002,1.6195500000000005,,,1.6826500000000002,0.32115,0.28705,,0.28705
11,Mg,12.0,-7.47689365805357e-19,-7.47689365805357e-19,-1.7019281372110082e-19,-1.7019281372110082e-19,1.1466642963512957e-19,1.2156553605816553e-18,1.208425694472192e-19,1.2109138747642945e-18,1.4789500000000002,2.17235,,2.17235,1.4207500000000002,1.96975,,1.96975,1.3662500000000002,,,1.3662500000000002,1.31235,,,1.31235,1.27225,,,1.27225,1.4388500000000002,2.17235,,2.17235,1.4059500000000005,1.96975,,1.96975,1.3662500000000002,,,1.3662500000000002,1.3191500000000005,,,1.31235,1.25205,,,1.27225
12,Al,13.0,-1.141398635541024e-18,-4.612233903595584e-19,-3.31057755155904e-19,-4.612233903595584e-19,-6.7715148927508425e-21,9.495881463062661e-19,-3.636940929216001e-21,9.426310017879553e-19,1.1739500000000005,1.5833500000000005,,1.5833500000000005,1.1462500000000002,1.48805,,1.48805,1.11735,1.3964500000000002,,1.3964500000000002,1.08845,1.31835,,1.31835,1.06105,1.2570500000000002,,1.06105,1.1460500000000002,1.5833500000000005,,1.5833500000000005,1.1285500000000002,1.48805,,1.48805,1.1079500000000002,1.3964500000000002,,1.3964500000000002,1.08515,1.31835,,1.31835,1.06105,1.2570500000000002,,1.06105
13,Si,14.0,-1.5353978992450558e-18,-7.307751872195713e-19,-4.655412563526144e-19,-7.307751872195713e-19,-1.9492532246051265e-19,1.3202930340717865e-18,-1.9198562011722241e-19,1.3129260623872513e-18,0.97875,1.2528500000000002,,1.2527500000000005,0.96605,1.1864500000000002,,1.1865500000000002,0.95225,1.13555,,1.13555,0.93765,1.09705,,1.09705,0.92315,1.06845,,1.06845,0.96905,1.2528500000000002,,1.2527500000000005,0.96035,1.1864500000000002,,1.1865500000000002,0.94935,1.13555,,1.13555,0.93645,1.09705,,1.09705,0.92275,1.06845,,1.06845
14,P,15.0,-1.00592659136928e-18,-1.00592659136928e-18,-5.902146301001663e-19,-5.902146301001663e-19,-5.167907031713259e-20,1.6853945725041217e-18,-4.7099186121657606e-20,1.6806448229803011e-18,0.85165,1.04235,,1.04245,0.8440500000000001,0.99995,,0.99995,0.83555,0.96515,,0.96505,0.82655,0.93795,,0.93785,0.81745,0.91585,,0.91585,0.85195,1.04235,,1.04245,0.84475,0.99995,,0.99995,0.8369500000000001,0.96515,,0.96505,0.82835,0.93795,,0.93785,0.81925,0.91585,,0.91585
15,S,16.0,-1.2260912938931329e-18,-9.49385778421248e-19,6.792347675050559e-19,-9.49385778421248e-19,-3.0458455986490666e-19,1.6354660361975836e-18,-3.0023347914833283e-19,1.6276960900161029e-18,0.75885,0.8964500000000001,,0.8964500000000001,0.75365,0.86885,,0.86885,0.74785,0.84585,,0.84585,0.74155,0.8268500000000001,,0.8268500000000001,0.73495,0.81125,,0.81125,0.75995,0.8964500000000001,,0.8964500000000001,0.7554500000000001,0.86885,,0.86885,0.75015,0.84585,,0.84585,0.7444500000000001,0.8268500000000001,,0.8268500000000001,0.7381500000000001,0.81125,,0.81125
16,Cl,17.0,-1.4352442365022273e-18,-1.2938152996543486e-18,7.679472869987521e-19,-1.2938152996543486e-18,-5.5191532216372295e-19,2.08576997284462e-18,-5.491780803116161e-19,2.0785950542312263e-18,0.68725,0.79235,,0.79225,0.68335,0.7724500000000001,,0.7724500000000001,0.67895,0.75575,,0.75575,0.67415,0.74155,,0.74165,0.66915,0.72985,,0.72985,0.68725,0.79235,,0.79225,0.6839500000000001,0.7724500000000001,,0.7724500000000001,0.68015,0.75575,,0.75575,0.67595,0.74155,,0.74165,0.67135,0.72985,,0.72985
17,Ar,18.0,-1.638723871697069e-18,-1.638723871697069e-18,6.966792665523265e-19,6.966792665523265e-19,3.1539533793737605e-19,2.5383985796469964e-18,3.1507604336342404e-19,2.5286560800736707e-18,2.52385,,,2.52385,2.47875,,,2.47875,0.62285,0.68445,,0.68445,0.62055,0.67805,,0.67805,0.61815,0.67295,,0.67305,2.49815,,,2.52385,2.46315,,,2.47875,0.62285,0.68445,,0.68445,0.62075,0.67805,,0.67805,0.61855,0.67295,,0.67305
18,K,19.0,-3.9520089616963203e-19,-3.9520089616963203e-19,-2.542221709521984e-19,-2.542221709521984e-19,-2.623098463804878e-20,7.037775482509749e-19,-2.4051875431449598e-20,7.018318665648194e-19,2.64375,,,2.64375,2.42225,,,2.42225,2.23155,,,2.23155,2.15445,,,2.15445,0.57055,0.6123500000000001,,0.6122500000000001,2.64375,,,2.64375,2.41175,,,2.42225,2.13015,,,2.23155,2.09315,,,2.15445,0.57055,0.6123500000000001,,0.6122500000000001
19,Ca,20.0,-5.900768429107775e-19,-5.900768429107775e-19,-2.907421848467136e-19,-2.907421848467136e-19,1.6962245807069172e-19,9.637001754999014e-19,2.0103952020136322e-19,9.58237804251168e-19,2.00925,,0.68095,2.02325,1.9459500000000003,,0.68965,2.02395,1.82345,,,1.82345,1.7383500000000005,,,1.7383500000000005,1.66145,,,1.66145,2.00465,,2.02325,2.02325,1.95105,,2.02395,2.02395,1.82345,,,1.82345,1.7384500000000005,,,1.7383500000000005,1.61915,,,1.66145
20,Sc,21.0,-6.11454685562112e-19,-5.232981213558335e-19,-4.117497784858752e-19,-5.232981213558335e-19,1.324493377049411e-19,1.1063480258913606e-18,1.52350974871872e-19,8.587762818085249e-19,1.85085,,0.62665,0.62665,1.7613500000000002,,0.59985,0.59985,1.6527500000000002,,0.58015,0.58015,1.6216500000000005,,0.5881500000000001,0.5881500000000001,1.5560500000000002,,0.57375,1.5560500000000002,1.9118500000000005,,0.62665,0.62665,1.81675,,0.59985,0.59985,1.6904500000000002,,0.58015,0.58015,1.59905,,0.5881500000000001,0.5881500000000001,1.55615,,0.57375,1.5560500000000002
21,Ti,22.0,-6.422260897411968e-19,-3.4852468467586563e-19,-2.945233216718016e-19,-3.4852468467586563e-19,2.221948205201722e-20,1.0433139435778953e-18,7.860278501644799e-21,1.0657534685665728e-18,1.73365,,0.54845,0.54845,1.63725,,0.53145,0.53145,1.60055,,0.54135,0.54135,1.5085500000000005,,0.5256500000000001,0.5256500000000001,1.4630500000000002,,0.52115,0.52095,1.83685,,0.54845,0.54845,1.7302500000000005,,0.53145,0.53145,1.60265,,0.54135,0.54135,1.51005,,0.5256500000000001,0.5256500000000001,1.4726500000000002,,0.52095,0.52095
22,V,23.0,-6.730615809851135e-19,-4.608212440277378e-19,-2.74236561299232e-19,-4.608212440277378e-19,3.86940329868253e-20,1.1342196041418177e-18,-7.130647268532481e-20,1.2183447699315651e-18,1.6426500000000002,,0.49135,0.49125,1.5516500000000002,,0.48255,0.48255,1.50985,,0.48795,0.48795,1.42555,,0.47805,0.47815,1.4004500000000002,,0.47885,0.47885,1.7767500000000005,,0.49135,0.49125,1.67565,,0.48255,0.48255,1.5395500000000002,,0.48795,0.48795,1.44955,,0.47805,0.47815,1.4345500000000002,,0.47885,0.47885
23,Cr,24.0,-5.721196473448511e-19,-5.721196473448511e-19,-2.605203272485632e-19,-2.605203272485632e-19,4.881344140637753e-20,1.191934133228798e-18,4.76230978766592e-20,1.2306558950857922e-18,1.5639500000000002,,0.44685,0.44685,1.50195,,0.44615,0.44615,1.4343500000000002,,0.44505,0.44505,1.3702500000000002,,0.44125,0.44125,1.3375500000000002,,0.44065,0.44065,1.72195,,0.44685,0.44685,1.6436500000000005,,0.44615,0.44615,1.4863500000000005,,0.44505,0.44505,1.4199500000000005,,0.44135,0.44125,1.3879500000000002,,0.44065,0.44065
24,Mn,25.0,-6.899020594463424e-19,-6.899020594463424e-19,-5.613530204530754e-19,-5.613530204530754e-19,2.489878583287648e-19,1.155080401966738e-18,2.6747537595945603e-19,1.0963983007926144e-18,1.4522500000000005,,0.41135,0.41135,1.3825500000000002,,0.40655,0.40655,1.30815,,0.40215,0.40205,1.28055,,0.40285,0.40285,1.23165,,0.40095,0.40095,1.5255500000000002,,0.41135,0.41135,1.46995,,0.40655,0.40655,1.40365,,0.40215,0.40205,1.3577500000000002,,0.40275,0.40285,1.2667500000000005,,0.40095,0.40095
25,Fe,26.0,-8.5219934678014085e-19,-7.032129428119489e-19,-1.5951911307333122e-19,-7.032129428119489e-19,2.6409726666774362e-20,1.2380390453903016e-18,4.16710117303872e-20,1.128829559950848e-18,1.4470500000000002,,0.38005,0.38005,1.34515,,0.37865,0.37875,1.26865,,0.37745,0.37745,1.2428500000000002,,0.38125,0.38125,1.18525,,0.37845,0.37845,1.5313500000000002,,0.38005,0.38005,1.43745,,0.37865,0.37875,1.3504500000000002,,0.37735,0.37745,1.31035,,0.38125,0.38125,1.23405,,0.37845,0.37845
26,Co,27.0,-8.01714761458733e-19,-6.289632716742144e-19,-3.65440465438272e-20,-6.289632716742144e-19,-7.091227795799233e-20,1.2874082850701728e-18,-1.193958039586368e-19,1.34358531420288e-18,1.40765,,0.35675,0.35675,1.3035500000000002,,0.35535,0.35525,1.2610500000000002,,0.35725,0.35735,1.19995,,0.35735,0.35735,1.1829500000000002,,0.35955,0.35955,1.4601500000000005,,0.35675,0.35675,1.36265,,0.35525,0.35525,1.31215,,0.35725,0.35735,1.2469500000000002,,0.35735,0.35735,1.21365,,0.35955,0.35955
27,Ni,28.0,-7.660695359991744e-19,-5.963509665578303e-19,2.23647834497472e-20,-5.963509665578303e-19,-1.0032426731790532e-19,1.2979582480138991e-18,-1.868842897565952e-19,1.3400412995176704e-18,1.37675,,0.33575,0.33575,1.2807500000000005,,0.33545,1.2807500000000005,1.24965,,0.33805,0.33805,1.1868500000000002,,0.33825,0.33825,1.15515,,0.33925,0.33915,1.4004500000000002,,0.33575,0.33575,1.31085,,0.33545,1.2807500000000005,1.27625,,0.33805,0.33805,1.2103500000000005,,0.33825,0.33825,1.16785,,0.33925,0.33915
28,Cu,29.0,-7.594445356721664e-19,-7.594445356721664e-19,-6.247319232186818e-19,-6.247319232186818e-19,-1.4335588588628602e-19,1.352671385994911e-18,-1.690841074995072e-19,1.3478519105440705e-18,1.35915,,0.31975,0.31975,1.2571500000000002,,0.31945,0.31945,1.1988500000000002,,0.32015,1.1988500000000002,1.1601500000000002,,0.31935,1.1601500000000002,1.1339500000000002,,0.31825,0.31825,1.35915,,0.31975,0.31975,1.2650500000000002,,1.2571500000000002,0.31945,1.21345,,0.32015,1.1988500000000002,1.1661500000000002,,0.31935,1.1601500000000002,1.1339500000000002,,0.31825,0.31825
29,Zn,30.0,-9.40067519194675e-19,-9.40067519194675e-19,-1.02314999004288e-19,-1.02314999004288e-19,2.377082737623033e-19,1.5237725857899884e-18,2.433289721073792e-19,1.5179630132575108e-18,1.1747500000000002,1.84675,0.30005,1.84675,1.1403500000000002,1.7163500000000005,0.30005,1.7163500000000005,1.1101500000000002,,0.29995,1.1101500000000002,1.07695,,0.29985,1.07695,1.05225,,0.29985,1.05225,1.1548500000000002,1.84675,0.30005,1.84675,1.13285,1.7163500000000005,0.30005,1.7163500000000005,1.1101500000000002,,0.29995,1.1101500000000002,1.08095,,0.29985,1.07695,1.0572500000000002,,0.29985,1.05225
30,Ga,31.0,-1.3287523630475137e-18,-4.3248675048888964e-19,-3.048958131148608e-19,-4.3248675048888964e-19,1.7486429612394048e-20,9.28530341479018e-19,2.1760762863705602e-20,9.19913739481632e-19,1.0479500000000002,1.5777500000000002,0.28265,1.5777500000000002,1.0297500000000002,1.4441500000000005,0.28265,1.4441500000000005,1.01035,1.3417500000000002,0.28265,1.3417500000000002,0.99095,1.2714500000000002,0.28255,1.2714500000000002,0.97355,1.2231500000000002,0.28235,0.97355,1.0271500000000002,1.5777500000000002,0.28265,1.5777500000000002,1.01635,1.4441500000000005,0.28265,1.4441500000000005,1.0032500000000002,1.3417500000000002,0.28265,1.3417500000000002,0.98855,1.2714500000000002,0.28255,1.2714500000000002,0.97355,1.2231500000000002,0.28235,0.97355
