,chemical_symbol,atomic_number,atomic_energy_hfomo,atomic_energy_hpomo,atomic_energy_lfumo,atomic_energy_lpumo,electron_affinity_energy_difference,ionization_energy_energy_difference,electron_affinity_half_charged_homo,ionization_energy_half_charged_homo,r_up_s_neg_1.0,r_up_p_neg_1.0,r_up_d_neg_1.0,r_up_val_neg_1.0,r_up_s_neg_0.5,r_up_p_neg_0.5,r_up_d_neg_0.5,r_up_val_neg_0.5,r_up_s_0.0,r_up_p_0.0,r_up_d_0.0,r_up_val_0.0,r_up_s_0.5,r_up_p_0.5,r_up_d_0.5,r_up_val_0.5,r_up_s_1.0,r_up_p_1.0,r_up_d_1.0,r_up_val_1.0,r_dn_s_neg_1.0,r_dn_p_neg_1.0,r_dn_d_neg_1.0,r_dn_val_neg_1.0,r_dn_s_neg_0.5,r_dn_p_neg_0.5,r_dn_d_neg_0.5,r_dn_val_neg_0.5,r_dn_s_0.0,r_dn_p_0.0,r_dn_d_0.0,r_dn_val_0.0,r_dn_s_0.5,r_dn_p_0.5,r_dn_d_0.5,r_dn_val_0.5,r_dn_s_1.0,r_dn_p_1.0,r_dn_d_1.0,r_dn_val_1.0
10,Na,11.0,-5.110895355053378e-19,-5.110895355053378e-19,-1.415010347958144e-19,-1.415010347958144e-19,-2.8029573052288884e-20,8.46602061525002e-19,-3.27180487733568e-20,8.501790020613121e-19,2.13235,,,2.13235,1.9260500000000005,,,1.9260500000000005,1.74615,,,1.74615,1.6719500000000005,,,1.6719500000000005,0.32095,0.28665,,0.28665,2.13235,,,2.13235,1.9643500000000005,,,1.9260500000000005,1.67325,,,1.74615,1.6295500000000005,,,1.6719500000000005,0.32095,0.28665,,0.28665
11,Mg,12.0,-8.078575066228802e-19,-8.078575066228802e-19,-1.2343489121967362e-19,-1.2343489121967362e-19,1.3184322099079157e-19,1.2114606811424491e-18,1.3646699585326082e-19,1.2129774782518849e-18,1.4591500000000002,2.30445,,2.30445,1.4044500000000002,2.09315,,2.09315,1.35285,,,1.35285,1.2992500000000002,,,1.2992500000000002,1.2607500000000005,,,1.2607500000000005,1.42335,2.30445,,2.30445,1.3904500000000002,2.09315,,2.09315,1.35285,,,1.35285,1.3161500000000002,,,1.2992500000000002,1.25605,,,1.2607500000000005
12,Al,13.0,-1.2460560167649214e-18,-4.491557960516928e-19,-2.862657033681984e-19,-4.491557960516928e-19,-1.7671296120135068e-20,9.083914463069937e-19,-1.52206778976e-20,9.018459937288705e-19,1.1669500000000002,1.6054500000000005,,1.6054500000000005,1.1378500000000005,1.5147500000000005,,1.5147500000000005,1.1098500000000002,1.42575,,1.42575,1.08285,1.3461500000000002,,1.3461500000000002,1.0573500000000002,1.27825,,1.0573500000000002,1.13945,1.6054500000000005,,1.6054500000000005,1.12145,1.5147500000000005,,1.5147500000000005,1.10135,1.42575,,1.42575,1.0795500000000002,1.3461500000000002,,1.3461500000000002,1.0573500000000002,1.27825,,1.0573500000000002
13,Si,14.0,-1.6682519868184133e-18,-7.776548751441791e-19,-4.02354614781504e-19,-7.776548751441791e-19,-2.6568279026047354e-19,1.3319979704145205e-18,-2.6399865269232e-19,1.3257979493587585e-18,0.97675,1.2472500000000002,,1.2471500000000002,0.96265,1.18735,,1.18745,0.94835,1.13905,,1.13905,0.93425,1.10105,,1.10105,0.92065,1.0713500000000002,,1.0713500000000002,0.96625,1.2472500000000002,,1.2471500000000002,0.95645,1.18735,,1.18745,0.94535,1.13905,,1.13905,0.93285,1.10105,,1.10105,0.92005,1.0713500000000002,,1.0713500000000002
14,P,15.0,-1.1436705219893185e-18,-1.1436705219893185e-18,-4.937395648786946e-19,-4.937395648786946e-19,5.53054306307887e-21,1.786923039613338e-18,9.6723402597696e-21,1.7834436793240698e-18,0.8492500000000001,1.0337500000000002,,1.0337500000000002,0.8419500000000001,0.99415,,0.99395,0.8340500000000001,0.96165,,0.96175,0.8248500000000001,0.93765,,0.93775,0.81605,0.91775,,0.91775,0.84935,1.0337500000000002,,1.0337500000000002,0.84255,0.99415,,0.99395,0.8349500000000001,0.96165,,0.96175,0.82625,0.93765,,0.93775,0.81735,0.91775,,0.91775
15,S,16.0,-1.4047051479331588e-18,-9.14160323236339e-19,7.578055089890882e-19,-9.14160323236339e-19,-3.15251683577912e-19,1.5499480037423217e-18,-3.11735505109056e-19,1.5420901909901374e-18,0.75725,0.89105,,0.89105,0.75195,0.86395,,0.86395,0.7463500000000001,0.84185,,0.84185,0.74045,0.82355,,0.82355,0.7342500000000001,0.80845,,0.80855,0.75865,0.89105,,0.89105,0.75405,0.86395,,0.86395,0.74885,0.84185,,0.84185,0.7432500000000001,0.82355,,0.82355,0.7371500000000001,0.80845,,0.80855
16,Cl,17.0,-1.6399927955807425e-18,-1.364221349078784e-18,8.46253669340352e-19,-1.364221349078784e-18,-6.736316081897941e-19,2.0973342625931997e-18,-6.718503354597889e-19,2.09093982509449e-18,0.6867500000000001,0.79015,,0.79025,0.68245,0.7696500000000001,,0.7696500000000001,0.67795,0.75285,,0.75285,0.67325,0.73895,,0.73895,0.66845,0.72745,,0.72745,0.6867500000000001,0.79015,,0.79025,0.68315,0.7696500000000001,,0.7696500000000001,0.67935,0.75285,,0.75285,0.67515,0.73895,,0.73895,0.6707500000000001,0.72745,,0.72745
17,Ar,18.0,-1.8474121830861318e-18,-1.8474121830861318e-18,7.750096815432384e-19,7.750096815432384e-19,3.173274395741039e-19,2.6859247406170068e-18,3.1306050517445763e-19,2.6775287295017857e-18,2.48365,,,2.48365,2.45485,,,2.45485,0.62225,0.6829500000000001,,0.6829500000000001,0.61975,0.67655,,0.67655,0.6173500000000001,0.6716500000000001,,0.6716500000000001,2.47325,,,2.48365,2.43955,,,2.45485,0.62225,0.6829500000000001,,0.6829500000000001,0.62005,0.67655,,0.67655,0.61785,0.6716500000000001,,0.6716500000000001
18,K,19.0,-4.2002822508554894e-19,-4.2002822508554894e-19,-1.844217442904256e-19,-1.844217442904256e-19,-1.9128779209455863e-20,7.035048625965542e-19,-2.1977056707513603e-20,7.050282089233152e-19,2.59365,,,2.59365,2.36065,,,2.36065,2.18365,,,2.18365,2.12555,,,2.12555,0.5699500000000001,0.6113500000000001,,0.6113500000000001,2.59365,,,2.59365,2.39765,,,2.36065,2.11495,,,2.18365,2.08375,,,2.12555,0.5699500000000001,0.6113500000000001,,0.6113500000000001
19,Ca,20.0,-6.315908413323265e-19,-6.315908413323265e-19,-1.498147292811456e-19,-1.498147292811456e-19,1.9529636109108272e-19,9.620160187065266e-19,1.9664154537726725e-19,9.622640740992386e-19,1.99115,,,2.02335,1.89265,,0.71355,2.02285,1.80815,,,1.80815,1.7271500000000002,,,1.7271500000000002,1.6587500000000002,,,1.6587500000000002,1.99535,,,2.02335,1.89425,,0.71355,2.02285,1.80815,,,1.80815,1.7493500000000002,,,1.7271500000000002,1.6422500000000002,,,1.6587500000000002
20,Sc,21.0,-6.713184128216833e-19,-4.312771071401856e-19,-2.623035498275136e-19,-4.312771071401856e-19,1.7759898089502477e-19,1.0346453285186498e-18,1.9310233722192e-19,1.181813540800704e-18,1.83855,,0.63805,0.63805,1.7451500000000002,,0.60905,0.60905,1.6397500000000005,,0.58745,0.58745,1.5375500000000002,,0.5720500000000001,0.5720500000000001,,,0.47285,0.93605,1.8894500000000003,,,0.63805,1.7896500000000002,,0.60905,0.60905,1.6687500000000002,,0.58745,0.58745,1.54875,,0.5720500000000001,0.5720500000000001,,,0.47285,0.93605
21,Ti,22.0,-6.977511227116417e-19,-3.9172897943235842e-19,-2.152972899498624e-19,-3.9172897943235842e-19,1.431192171780899e-20,1.0795279385341828e-18,-9.896644986681601e-21,1.086243705369984e-18,1.73585,,0.5508500000000001,0.5508500000000001,1.63325,,0.53425,0.53425,1.5999500000000002,,0.54315,0.54315,1.5054500000000002,,0.52775,0.52775,1.4911500000000002,,0.52635,0.52625,1.82385,,,0.5508500000000001,1.7103500000000005,,0.53425,0.53425,1.62885,,0.54315,0.54315,1.5293500000000002,,0.52775,0.52775,1.5093500000000002,,0.52625,0.52625
22,V,23.0,-6.937552942193665e-19,-4.887567955880064e-19,-1.869515811746688e-19,-4.887567955880064e-19,-1.1406432733512465e-19,1.1685152088866685e-18,1.180788147763392e-19,1.144641441021523e-18,1.6619500000000005,,0.48565,0.49215,1.6234500000000005,,0.49885,0.49885,1.52015,,0.48355,0.48235,1.4733500000000002,,0.48365,0.48355,1.4365500000000002,,0.48015,0.48015,1.7757500000000002,,0.48565,0.49215,1.6880500000000005,,0.49885,0.49885,1.5816500000000002,,0.48355,0.48235,1.52405,,0.48355,0.48355,1.4754500000000002,,0.48015,0.48015
23,Cr,24.0,-7.479328966517184e-19,-7.479328966517184e-19,-1.6621941570151682e-19,-1.6621941570151682e-19,5.432922121332209e-20,1.1686933693245361e-18,4.7063938235999996e-20,1.169539265708755e-18,1.5881500000000002,,0.44505,0.44505,1.52255,,0.44435,0.44425,1.4524500000000002,,0.44335,0.44335,1.4085500000000002,,0.44135,0.44135,1.3705500000000002,,0.43925,0.43915,1.7273500000000002,,,0.44505,1.6700500000000005,,,0.44425,1.5412500000000002,,0.44335,0.44335,1.48385,,0.44135,0.44135,1.42785,,0.43925,0.43915
24,Mn,25.0,-7.48057866428141e-19,-7.48057866428141e-19,-2.245738925842944e-19,-2.245738925842944e-19,5.051150220910384e-19,1.1491853260707029e-18,5.204318273812224e-19,1.1546630557846273e-18,1.45985,,0.40835,0.40825,1.3917500000000005,,0.40455,0.40455,1.31855,,0.40085,0.40095,1.27835,,0.40035,0.40045,1.2391500000000002,,0.39975,0.39975,1.52385,,0.40825,0.40825,1.4686500000000002,,0.40455,0.40455,1.40365,,0.40085,0.40095,1.36915,,0.40035,0.40045,1.29445,,0.39975,0.39975
25,Fe,26.0,-8.348734088028098e-19,-5.877777194599298e-19,-1.412911496584896e-19,-5.877777194599298e-19,1.802638908780215e-19,1.2420318842199357e-18,1.9768776671064962e-19,1.3494076240428672e-18,1.45785,,0.38005,0.38005,1.35265,,0.37825,0.37825,1.2586500000000005,,0.37515,0.37515,1.20375,,0.37365,0.37365,1.1810500000000002,,0.37635,0.37635,1.5335500000000002,,0.38005,0.38005,1.4348500000000002,,0.37825,0.37825,1.3311500000000005,,0.37515,0.37515,1.27035,,0.37365,0.37365,1.2449500000000002,,0.37635,0.37635
26,Co,27.0,-9.003046998196608e-19,-7.00599792743424e-19,-1.0297189141881601e-20,-7.00599792743424e-19,-6.178195725060166e-20,1.275095655471615e-18,-7.21876698267648e-20,1.302154628965613e-18,1.4225500000000002,,0.35655,0.35645,1.3120500000000002,,0.35455,0.35455,1.25195,,0.35505,0.35505,1.20585,,0.35635,0.35635,1.21615,,0.35985,0.35985,1.4689500000000002,,0.35645,0.35645,1.36475,,0.35455,0.35455,1.3158500000000002,,0.35505,0.35505,1.2749500000000002,,0.35635,0.35635,1.24815,,0.35985,0.35985
27,Ni,28.0,-6.227484285621311e-19,-5.02819099788768e-19,2.735203883497344e-19,-5.02819099788768e-19,-1.447054825659168e-19,1.2098106431795052e-18,7.452684769313281e-20,1.1887333416259392e-18,1.4185500000000002,,0.33845,0.33845,1.3817500000000005,,0.33925,0.33925,1.3540500000000002,,0.34045,0.34045,1.2794500000000002,,0.34105,0.34105,1.1806500000000002,,0.33915,0.33925,1.3978500000000005,,1.4185500000000002,0.33845,1.42345,,1.3817500000000005,0.33925,1.3540500000000002,,0.34045,0.34045,1.2891500000000002,,0.34105,0.34105,1.1947500000000002,,0.33915,0.33925
28,Cu,29.0,-8.559949031948159e-19,-8.559949031948159e-19,-5.347216406621377e-19,-5.347216406621377e-19,-1.421522426854503e-19,1.341991983200827e-18,-1.4165804810465278e-19,1.3418998243977985e-18,1.3743500000000002,,0.31915,1.3743500000000002,1.2729500000000002,,0.31925,1.2729500000000002,1.2049500000000002,,0.31945,1.2049500000000002,1.1704500000000002,,0.31865,1.1704500000000002,1.1467500000000002,,0.31765,0.31765,1.3743500000000002,,0.31915,1.3743500000000002,1.30025,,0.31925,1.2729500000000002,1.2431500000000002,,0.31945,1.2049500000000002,1.1845500000000002,,0.31865,1.1704500000000002,1.1466500000000002,,0.31765,0.31765
29,Zn,30.0,-1.0294737811651777e-18,-1.0294737811651777e-18,-6.700142410523521e-20,-6.700142410523521e-20,2.491042885059551e-19,1.5125132479350384e-18,2.5226110676833922e-19,1.5113428194603645e-18,1.17725,1.88515,0.29955,1.88515,1.1446500000000002,1.7736500000000002,0.29945,1.7736500000000002,1.11275,,0.29945,1.11275,1.0780500000000002,,0.29935,1.0780500000000002,1.0530500000000005,,0.29925,1.0530500000000005,1.1586500000000002,1.88515,0.29955,1.88515,1.13545,1.7736500000000002,0.29945,1.7736500000000002,1.11275,,0.29945,1.11275,1.08875,,0.29935,1.0780500000000002,1.06645,,0.29925,1.0530500000000005
30,Ga,31.0,-1.4552682399089856e-18,-4.30953467462784e-19,-2.7236842335937923e-19,-4.30953467462784e-19,1.9476635782411067e-21,9.008009499971135e-19,5.2967959083647985e-21,8.9337368375808e-19,1.04845,1.59275,0.28225,1.59275,1.0294500000000002,1.47345,0.28225,1.47345,1.0109500000000002,1.37095,0.28225,1.37095,0.99245,1.29235,0.28215,1.29235,0.97445,1.23355,0.28205,0.97445,1.02805,1.59275,0.28225,1.59275,1.01635,1.47345,0.28225,1.47345,1.0031500000000002,1.37095,0.28225,1.37095,0.98895,1.29235,0.28215,1.29235,0.97445,1.23355,0.28205,0.97445
31,Ge,32.0,-1.8428587971298174e-18,-7.42753059636672e-19,-3.9661882247904e-19,-7.42753059636672e-19,-2.440127730782513e-19,1.2818435203150189e-18,-2.426592622798848e-19,1.2756482189510976e-18,0.94505,1.2857500000000002,0.26665,1.2858500000000002,0.93545,1.2232500000000002,0.26655,1.2231500000000002,0.92595,1.1727500000000002,0.26655,1.1727500000000002,0.91665,1.13285,0.26655,1.13285,0.90785,1.1017500000000002,0.26645,1.1017500000000002,0.93505,1.2857500000000002,0.26665,1.2858500000000002,0.92865,1.2232500000000002,0.26655,1.2231500000000002,0.92155,1.1727500000000002,0.26655,1.1727500000000002,0.91385,1.13285,0.26655,1.13285,0.90625,1.1017500000000002,0.26645,1.1017500000000002
32,As,33.0,-1.0691308568832193e-18,-1.0691308568832193e-18,-4.904967593981954e-19,-4.904967593981954e-19,-2.2924003972993874e-20,1.6724838768129722e-18,-1.8019680454137602e-20,1.669331853860832e-18,0.87185,1.1139500000000002,0.25245,1.1138500000000002,0.86645,1.0740500000000002,0.25245,1.0741500000000002,0.8601500000000001,1.0419500000000002,0.25245,1.0419500000000002,0.85185,1.0190500000000002,0.25245,1.0190500000000002,0.84355,1.00055,0.25235,1.00055,0.86775,1.1139500000000002,0.25245,1.1138500000000002,0.8621500000000001,1.0740500000000002,0.25245,1.0741500000000002,0.85545,1.0419500000000002,0.25245,1.0419500000000002,0.84855,1.0190500000000002,0.25245,1.0190500000000002,0.84125,1.00055,0.25235,1.00055
33,Se,34.0,-1.2889847371426369e-18,-8.664667295883649e-19,8.808174255808705e-19,-8.664667295883649e-19,-3.1666439320087723e-19,1.4587861262930512e-18,-3.1255902389214724e-19,1.4507981671369536e-18,0.81025,1.00035,0.23965,1.00035,0.80625,0.97325,0.23965,0.97325,0.80155,0.95135,0.23965,0.95135,0.79635,0.93355,0.23965,0.93355,0.7906500000000001,0.91905,0.23965,0.91905,0.80965,1.00035,0.23965,1.00035,0.80545,0.97325,0.23965,0.97325,0.8006500000000001,0.95135,0.23965,0.95135,0.79525,0.93355,0.23965,0.93355,0.78925,0.91905,0.23965,0.91905
34,Br,35.0,-1.4815343234303809e-18,-1.2489030846200834e-18,9.87597690827328e-19,-1.2489030846200834e-18,-6.309771564151766e-19,1.907878125283549e-18,-6.293253635905152e-19,1.9016811095858692e-18,0.75975,0.91775,0.22815,0.91775,0.7563500000000001,0.89675,0.22815,0.89675,0.7524500000000001,0.87985,0.22815,0.87985,0.7483500000000001,0.86595,0.22815,0.86605,0.74395,0.85475,0.22815,0.85465,0.75975,0.91775,0.22815,0.91775,0.7563500000000001,0.89675,0.22815,0.89675,0.75255,0.87985,0.22815,0.87985,0.7484500000000001,0.86595,0.22815,0.86605,0.74395,0.85475,0.22815,0.85465
35,Kr,36.0,-1.6524993862827073e-18,-1.6524993862827073e-18,7.811283940580737e-19,7.811283940580737e-19,3.0691362319234755e-19,2.3775637030577432e-18,3.0349230639504003e-19,2.3727578861633472e-18,2.56085,,,2.56085,2.52865,,,2.52865,0.70985,0.82115,0.21765,0.82115,0.70735,0.81245,0.21765,0.81245,0.70485,0.80545,0.21765,0.80545,2.55515,,,2.56085,2.51675,,,2.52865,0.70985,0.82115,0.21765,0.82115,0.70755,0.81245,0.21765,0.81245,0.7050500000000001,0.80545,0.21765,0.80545
36,Rb,37.0,-4.003438831224e-19,-4.003438831224e-19,-1.983366482420736e-19,-1.983366482420736e-19,-2.0992109017428764e-20,6.738751887043654e-19,-2.31786891731136e-20,6.729830743306943e-19,2.75175,,,2.75175,2.48585,,,2.48585,2.29415,,,2.29415,2.23645,,,2.23645,0.66735,0.75565,0.20805,0.75565,2.75175,,,2.75175,2.53195,,,2.48585,2.23775,,,2.29415,2.19435,,,2.23645,0.66735,0.75565,0.20805,0.75565
37,Sr,38.0,-5.942729434806529e-19,-5.942729434806529e-19,-1.44300037352352e-19,-1.44300037352352e-19,1.5722340546371137e-19,9.00632956971305e-19,1.588622206588032e-19,8.986832970794112e-19,2.16815,,,2.26605,2.06155,,1.72555,2.26585,1.96785,,,1.96785,1.88095,,,1.88095,1.8108500000000003,,,1.8108500000000003,2.16035,,2.31175,2.26605,2.05585,,1.72555,2.26585,1.96785,,,1.96785,1.90405,,,1.88095,1.7967500000000003,,,1.8108500000000003
38,Y,39.0,-6.372577400400959e-19,-3.3730784615364483e-19,-2.199500108566656e-19,-3.3730784615364483e-19,1.6498638057390992e-19,9.108100533633845e-19,1.7244547404994561e-19,8.962624082053825e-19,1.96175,,1.07865,1.07865,1.87395,,1.0067500000000005,1.0067500000000005,1.78395,,0.95895,0.95895,1.7008500000000002,,0.92485,0.92485,1.6318500000000002,,0.9004500000000001,1.6318500000000002,2.00495,,1.07865,1.07865,1.90895,,1.0067500000000005,1.0067500000000005,1.80655,,0.95895,0.95895,1.7103500000000005,,0.92485,0.92485,1.6318500000000002,,0.9004500000000001,1.6318500000000002
39,Zr,40.0,-7.1292693966385935e-19,-4.508460923866368e-19,-2.5267607051312644e-19,-4.508460923866368e-19,8.417896047443034e-20,1.0433272929132697e-18,8.798192695461118e-20,1.0336826991480193e-18,1.8755500000000005,,0.93865,0.93865,1.7919500000000002,,0.90095,0.90095,1.7082500000000005,,0.8722500000000001,0.8722500000000001,1.6319500000000002,,0.84955,0.84955,1.5673500000000002,,0.83165,0.83165,1.88525,,0.93865,0.93865,1.80785,,0.90095,0.90095,1.7252500000000002,,0.8722500000000001,0.8722500000000001,1.64535,,0.84955,0.84955,1.5760500000000002,,0.83165,0.83165
40,Nb,41.0,-7.515954724068671e-19,-6.636712238106047e-19,-2.1521237458896e-19,-6.636712238106047e-19,-7.889688056156279e-20,1.1342352397838446e-18,-7.668658177797121e-20,1.0604342421855169e-18,1.7933500000000002,,0.8290500000000001,0.8289500000000001,1.69585,,0.8077500000000001,0.8078500000000001,1.61065,,0.7896500000000001,0.7896500000000001,1.6183500000000002,,0.7895500000000001,0.78945,1.5490500000000005,,0.7736500000000001,0.7736500000000001,1.8293500000000005,,0.8290500000000001,0.8289500000000001,1.73415,,0.8077500000000001,0.8078500000000001,1.64325,,0.7896500000000001,0.7896500000000001,1.6508500000000002,,0.7895500000000001,0.78945,1.5680500000000002,,0.7736500000000001,0.7736500000000001
41,Mo,42.0,-7.741124626355906e-19,-7.741124626355906e-19,-1.836911517513408e-19,-1.836911517513408e-19,1.7597731223401527e-20,1.1737429766152577e-18,1.2355986099609601e-20,1.173363661302605e-18,1.66105,,0.73345,0.7333500000000001,1.5982500000000002,,0.73085,0.73105,1.5408500000000005,,0.72805,0.72795,1.5087500000000005,,0.72295,0.72295,1.4811500000000002,,0.71785,0.71785,1.84155,,0.7333500000000001,0.7333500000000001,1.7695500000000002,,0.73095,0.73105,1.6022500000000002,,0.72805,0.72795,1.5578500000000002,,0.72295,0.72295,1.5156500000000002,,0.71785,0.71785
42,Tc,43.0,-7.052797506527807e-19,-7.052797506527807e-19,-4.985316751515072e-19,-4.985316751515072e-19,1.0665143422616532e-19,1.0716017657132249e-18,1.185226177003008e-19,1.0715645631702144e-18,1.5978500000000002,,0.6818500000000001,0.6818500000000001,1.50205,,0.67705,0.67705,1.42965,,0.6726500000000001,0.6726500000000001,1.3958500000000005,,0.6716500000000001,0.6716500000000001,1.3680500000000002,,0.67035,0.67035,1.73205,,0.6818500000000001,0.6818500000000001,1.6243500000000002,,0.67705,0.67705,1.5272500000000002,,0.6726500000000001,0.6726500000000001,1.48415,,0.6716500000000001,0.6716500000000001,1.40535,,0.67035,0.67035
43,Ru,44.0,-8.016522765705218e-19,-5.3746456703694735e-19,-4.338550093230528e-19,-5.3746456703694735e-19,-9.164434249554576e-20,1.2203188758333624e-18,-1.4967373773851522e-19,1.2274611549039169e-18,1.5456500000000002,,0.64075,0.64065,1.4529500000000002,,0.63695,0.63695,1.43745,,0.63995,0.63995,1.37915,,0.63575,0.63575,1.3844500000000002,,0.6364500000000001,0.6364500000000001,1.63905,,0.64075,0.64065,1.52605,,0.63685,0.63695,1.5270500000000002,,0.63995,0.63995,1.44345,,0.63575,0.63575,1.4187500000000002,,0.6364500000000001,0.6364500000000001
44,Rh,45.0,-7.830109515875137e-19,-5.833380880436927e-19,-4.416287702871745e-19,-5.833380880436927e-19,-6.317361587615856e-20,1.304311687414748e-18,8.123996773428478e-20,1.2954943807529469e-18,1.70975,,0.6153500000000001,0.6153500000000001,1.6387500000000002,,0.61585,0.61585,1.5013500000000002,,0.61075,0.61085,1.40555,,0.60655,0.60655,1.3412500000000005,,0.60265,0.60265,1.63275,,0.6153500000000001,0.6153500000000001,1.65535,,0.61585,0.61585,1.5249500000000002,,0.61075,0.61085,1.42985,,0.60655,0.60655,1.3624500000000002,,0.60265,0.60265
45,Pd,46.0,-8.121497377900034e-19,-8.121497377900034e-19,-4.300017745500289e-19,-4.300017745500289e-19,-5.67931557631402e-20,1.5631724640995224e-18,-5.775846717984e-20,1.5499072107230208e-18,1.6073500000000005,,0.58295,1.6073500000000005,1.53865,,0.58155,1.53865,1.4804500000000005,,0.5800500000000001,0.5800500000000001,1.3755500000000005,,0.57635,0.57625,1.3020500000000002,,0.57325,0.57325,1.6502500000000002,,0.58295,1.6073500000000005,1.5597500000000002,,0.58155,1.53865,1.4805500000000005,,0.5800500000000001,0.5800500000000001,1.3841500000000002,,0.57635,0.57625,1.3130500000000005,,0.57325,0.57325
46,Ag,47.0,-8.031134616486913e-19,-8.031134616486913e-19,-5.221141128330624e-19,-5.221141128330624e-19,-1.3504459947021589e-19,1.2549041172714265e-18,-1.3374009124465922e-19,1.2537368514850371e-18,1.48015,,0.54895,1.48015,1.3962500000000002,,0.54895,1.3962500000000002,1.33265,,0.5488500000000001,1.33265,1.2971500000000002,,0.5477500000000001,1.2971500000000002,1.2689500000000002,,0.54635,0.54625,1.48015,,0.54895,1.48015,1.41715,,0.54895,1.3962500000000002,1.3620500000000002,,0.5488500000000001,1.33265,1.3079500000000002,,0.5477500000000001,1.2971500000000002,1.2689500000000002,,0.54635,0.54625
47,Cd,48.0,-9.649413112325953e-19,-9.649413112325953e-19,-9.015447845241601e-20,-9.015447845241601e-20,2.2940669813877944e-19,1.4195970591833477e-18,2.31738826432512e-19,1.4178670288730305e-18,1.3113500000000002,1.97265,0.51895,1.97265,1.2772500000000002,1.88255,0.51885,1.88255,1.2434500000000002,,0.51865,1.2434500000000002,1.2090500000000002,,0.51835,1.2090500000000002,1.1828500000000002,,0.51785,1.1828500000000002,1.2912500000000002,1.97265,0.51895,1.97265,1.2670500000000002,1.88255,0.51885,1.88255,1.2434500000000002,,0.51865,1.2434500000000002,1.2191500000000002,,0.51835,1.2090500000000002,1.1945500000000002,,0.51785,1.1828500000000002
48,In,49.0,-1.3250737655261569e-18,-4.1621664690466564e-19,-2.733777946304832e-19,-4.1621664690466564e-19,-7.762481641414735e-21,8.501204745487262e-19,-5.2423219032576005e-21,8.442894008032513e-19,1.18325,1.7107500000000002,0.49295,1.7107500000000002,1.16575,1.6213500000000003,0.49285,1.6213500000000003,1.14925,1.5392500000000002,0.49275,1.5392500000000002,1.13325,1.4691500000000002,0.49255,1.4691500000000002,1.1182500000000002,1.4104500000000002,0.49225,1.1182500000000002,1.1660500000000005,1.7107500000000002,0.49295,1.7107500000000002,1.1544500000000002,1.6213500000000003,0.49285,1.6213500000000003,1.1422500000000002,1.5392500000000002,0.49275,1.5392500000000002,1.1300500000000002,1.4691500000000002,0.49255,1.4691500000000002,1.1182500000000002,1.4104500000000002,0.49225,1.1182500000000002
49,Sn,50.0,-1.6528278324899712e-18,-6.91316781402509e-19,-3.935442455437249e-19,-6.91316781402509e-19,-2.3410713186943616e-19,1.1792427362609714e-18,-2.335781251931904e-19,1.1746806504849025e-18,1.0997500000000002,1.4688500000000002,0.46955,1.4689500000000002,1.08685,1.4068500000000002,0.46945,1.4068500000000002,1.0741500000000002,1.3574500000000005,0.46945,1.3574500000000005,1.0616500000000002,1.31895,0.46925,1.31895,1.0497500000000002,1.2888500000000005,0.46905,1.2888500000000005,1.0818500000000002,1.4688500000000002,0.46955,1.4689500000000002,1.0740500000000002,1.4068500000000002,0.46945,1.4068500000000002,1.0652500000000005,1.3574500000000005,0.46945,1.3574500000000005,1.0558500000000002,1.31895,0.46925,1.31895,1.04625,1.2888500000000005,0.46905,1.2888500000000005
50,Sb,51.0,-9.76430519780352e-19,-9.76430519780352e-19,-4.919627510062274e-19,-4.919627510062274e-19,-5.541014090424741e-20,1.5097899738488049e-18,-5.2141235947315206e-20,1.508572656083002e-18,1.02425,1.3153500000000002,0.44835,1.3153500000000002,1.0176500000000002,1.27035,0.44835,1.27035,1.01025,1.2327500000000002,0.44835,1.2328500000000002,1.0010500000000002,1.20595,0.44835,1.20595,0.99215,1.18345,0.44815,1.18345,1.01805,1.3153500000000002,0.44835,1.3153500000000002,1.01065,1.27035,0.44835,1.27035,1.0026500000000005,1.2327500000000002,0.44835,1.2328500000000002,0.99565,1.20595,0.44835,1.20595,0.98835,1.18345,0.44815,1.18345
51,Te,52.0,-1.156483128425856e-18,-8.133225310764289e-19,8.168521261720513e-19,-8.133225310764289e-19,-3.1633182939826146e-19,1.340426783208303e-18,-3.1304768776149123e-19,1.3347236753132353e-18,0.96325,1.19525,0.42915,1.19525,0.95865,1.16775,0.42925,1.16775,0.95335,1.1444500000000002,0.42925,1.1443500000000002,0.94765,1.12465,0.42925,1.12465,0.94155,1.1079500000000002,0.42925,1.1078500000000002,0.96165,1.19525,0.42915,1.19525,0.95655,1.16775,0.42925,1.16775,0.95095,1.1444500000000002,0.42925,1.1443500000000002,0.94475,1.12465,0.42925,1.12465,0.93805,1.1079500000000002,0.42925,1.1078500000000002
