,chemical_symbol,atomic_number,atomic_energy_hfomo,atomic_energy_hpomo,atomic_energy_lfumo,atomic_energy_lpumo,electron_affinity_energy_difference,ionization_energy_energy_difference,electron_affinity_half_charged_homo,ionization_energy_half_charged_homo,r_up_s_neg_1.0,r_up_p_neg_1.0,r_up_d_neg_1.0,r_up_val_neg_1.0,r_up_s_neg_0.5,r_up_p_neg_0.5,r_up_d_neg_0.5,r_up_val_neg_0.5,r_up_s_0.0,r_up_p_0.0,r_up_d_0.0,r_up_val_0.0,r_up_s_0.5,r_up_p_0.5,r_up_d_0.5,r_up_val_0.5,r_up_s_1.0,r_up_p_1.0,r_up_d_1.0,r_up_val_1.0,r_dn_s_neg_1.0,r_dn_p_neg_1.0,r_dn_d_neg_1.0,r_dn_val_neg_1.0,r_dn_s_neg_0.5,r_dn_p_neg_0.5,r_dn_d_neg_0.5,r_dn_val_neg_0.5,r_dn_s_0.0,r_dn_p_0.0,r_dn_d_0.0,r_dn_val_0.0,r_dn_s_0.5,r_dn_p_0.5,r_dn_d_0.5,r_dn_val_0.5,r_dn_s_1.0,r_dn_p_1.0,r_dn_d_1.0,r_dn_val_1.0
80,Tl,81.0,-1.5105833877421057e-18,-4.180783761380353e-19,-3.3422846268846723e-19,-4.180783761380353e-19,1.219517563374064e-20,8.80461758385988e-19,1.5204656131392e-20,8.735323284860928e-19,1.11485,1.7247500000000002,0.59145,1.7247500000000002,1.10665,1.6243500000000002,0.59125,1.6243500000000002,1.0979500000000002,1.5367500000000005,0.59095,1.5367500000000005,1.08875,1.4642500000000005,0.59055,1.4642500000000005,1.0792500000000005,1.4044500000000002,0.58995,1.0792500000000005,1.10685,1.7247500000000002,0.59145,1.7247500000000002,1.10105,1.6243500000000002,0.59125,1.6243500000000002,1.09445,1.5367500000000005,0.59095,1.5367500000000005,1.08705,1.4642500000000005,0.59055,1.4642500000000005,1.0792500000000005,1.4044500000000002,0.58995,1.0792500000000005
81,Pb,82.0,-1.8696696207022848e-18,-6.357885440788224e-19,-4.759698239774018e-19,-6.357885440788224e-19,-1.6213839948247194e-19,1.1418075750868622e-18,-1.6152343602595202e-19,1.1367811625198784e-18,1.05035,1.5133500000000002,0.56855,1.5133500000000002,1.0451500000000002,1.4504500000000002,0.56835,1.4504500000000002,1.0395500000000002,1.39705,0.56825,1.39705,1.0336500000000002,1.35295,0.5679500000000001,1.35295,1.0274500000000002,1.3171500000000005,0.56765,1.3171500000000005,1.0436500000000002,1.5133500000000002,0.56855,1.5133500000000002,1.0399500000000002,1.4504500000000002,0.56835,1.4504500000000002,1.0357500000000002,1.39705,0.56825,1.39705,1.0309500000000005,1.35295,0.5679500000000001,1.35295,1.0257500000000002,1.3171500000000005,0.56765,1.3171500000000005
82,Bi,83.0,-8.3625768940318065e-19,-8.3625768940318065e-19,-5.988295337902079e-19,-5.988295337902079e-19,-1.3757054306336648e-19,1.3789437981264589e-18,-1.317886401205248e-19,1.3763482239216192e-18,0.99485,1.37505,0.54745,1.37505,0.99225,1.32895,0.54755,1.32905,0.98915,1.2918500000000002,0.54755,1.2918500000000002,0.98515,1.2629500000000002,0.54735,1.2629500000000002,0.98105,1.24035,0.54725,1.24035,0.99275,1.37505,0.54745,1.37505,0.98965,1.32895,0.54755,1.32905,0.98605,1.2918500000000002,0.54755,1.2918500000000002,0.98275,1.2629500000000002,0.54735,1.2629500000000002,0.97915,1.24035,0.54725,1.24035
83,Po,84.0,-9.877611128426494e-19,-8.360253737931649e-19,7.060712259034562e-19,-8.360253737931649e-19,-3.2048077793585777e-19,1.3862094928078971e-18,-3.1688970729816964e-19,1.379004632758906e-18,0.94955,1.2667500000000005,0.5285500000000001,1.2667500000000005,0.94735,1.2372500000000002,0.5285500000000001,1.2371500000000002,0.94465,1.21195,0.5285500000000001,1.21195,0.94145,1.1904500000000002,0.5285500000000001,1.1904500000000002,0.93765,1.1725500000000002,0.52845,1.1726500000000002,0.94855,1.2667500000000005,0.5285500000000001,1.2667500000000005,0.94585,1.2372500000000002,0.5285500000000001,1.2371500000000002,0.94265,1.21195,0.5285500000000001,1.21195,0.93895,1.1904500000000002,0.5285500000000001,1.1904500000000002,0.93465,1.1725500000000002,0.52845,1.1726500000000002
84,At,85.0,-1.127619916602144e-18,-1.052838322826304e-18,7.3066303485611535e-19,-1.052838322826304e-18,-4.943044923571094e-19,1.6437262836627485e-18,-4.933999034350849e-19,1.638954585130464e-18,0.90875,1.18975,0.51125,1.18965,0.90695,1.16575,0.51135,1.16585,0.90475,1.14555,0.51125,1.14555,0.90215,1.12875,0.51125,1.1286500000000002,0.89915,1.1145500000000002,0.51125,1.1145500000000002,0.90875,1.18975,0.51125,1.18965,0.90665,1.16575,0.51135,1.16585,0.90415,1.14555,0.51125,1.14555,0.90125,1.12875,0.51125,1.1286500000000002,0.89795,1.1145500000000002,0.51125,1.1145500000000002
85,Rn,86.0,-1.2615506668646785e-18,-1.2615506668646785e-18,2.3038498718793603e-19,2.3038498718793603e-19,2.453450870768373e-19,1.8893926391899984e-18,2.400797579203968e-19,1.886867384549952e-18,2.62685,,,2.62685,2.57135,,,2.57135,0.86905,1.0894500000000005,0.49545,1.0895500000000002,0.86765,1.07665,0.49535,1.07675,0.8661500000000001,1.0660500000000002,0.49535,1.0660500000000002,2.61275,,,2.62685,2.56015,,,2.57135,0.86905,1.0894500000000005,0.49545,1.0895500000000002,0.86765,1.07665,0.49535,1.07675,0.86605,1.0660500000000002,0.49535,1.0660500000000002
86,Fr,87.0,-3.9046005554868473e-19,-3.9046005554868473e-19,-3.153388003292353e-19,-3.153388003292353e-19,-5.594356955081474e-20,6.866376405890466e-19,-5.552182861720321e-20,6.904756386765888e-19,2.74805,,,2.74805,2.51425,,,2.51425,2.37765,,,2.37765,2.30395,,,2.30395,0.83365,1.02215,0.48065,1.02225,2.74805,,,2.74805,2.53365,,,2.51425,2.39785,,,2.37765,2.31035,,,2.30395,0.83365,1.02215,0.48065,1.02225
87,Ra,88.0,-5.434086423001152e-19,-5.434086423001152e-19,-2.0338030024435201e-19,-2.0338030024435201e-19,1.5792296066120851e-19,8.799750331890852e-19,1.9882370993479685e-19,8.792136467834494e-19,2.29185,,,2.65345,2.22805,,,1.50385,2.12835,,,2.12835,2.06825,,,2.06825,2.02585,,,2.02585,2.29235,,,2.65345,2.24855,,,1.50385,2.12835,,,2.12835,2.07385,,,2.06825,2.03245,,,2.02585
88,Ac,89.0,-6.418479760586879e-19,-3.674415840376512e-19,-6.267074069921281e-20,-3.674415840376512e-19,5.925063837186466e-20,8.473496702881771e-19,6.624359456359681e-20,8.348093217379776e-19,2.14695,,1.55815,1.55815,2.05035,,1.4751500000000002,1.4751500000000002,1.97135,,1.41125,1.41125,1.90945,,1.3617500000000002,1.3617500000000002,1.8611500000000003,,1.3234500000000002,1.8611500000000003,2.14695,,1.55815,1.55815,2.05035,,1.4751500000000002,1.4751500000000002,1.97135,,1.41125,1.41125,1.90945,,1.3617500000000002,1.3617500000000002,1.8611500000000003,,1.3234500000000002,1.8611500000000003
89,Th,90.0,-6.706198638150145e-19,-4.256454563180737e-19,5.66225239556928e-20,-4.256454563180737e-19,4.395475431319027e-20,9.188040399005072e-19,4.9008980653651196e-20,9.119957826216385e-19,1.9962500000000003,,1.38475,1.38475,1.93705,,1.34905,1.34915,1.88205,,1.3179500000000002,1.3179500000000002,1.8330500000000003,,1.2908500000000005,1.2908500000000005,1.79005,,1.2668500000000005,0.61755,1.99615,,1.38475,1.38475,1.93705,,1.34905,1.34915,1.88195,,1.3179500000000002,1.3179500000000002,1.8331500000000005,,1.2908500000000005,1.2908500000000005,1.79005,,1.2668500000000005,0.61755
90,Pa,91.0,-5.975750294961217e-19,-3.9484521295981444e-19,-2.7995953618872963e-19,-3.9484521295981444e-19,6.190482015933373e-20,9.201869746868629e-19,6.4663848415488e-20,8.669489847512256e-19,1.95135,,1.38275,1.38275,1.90445,,1.3439500000000002,1.3438500000000002,1.8595500000000005,,1.3096500000000002,0.59045,1.81745,,1.2795500000000002,0.5930500000000001,1.75835,,1.2365500000000005,0.58945,2.00825,,1.38275,1.38275,1.95325,,1.3439500000000002,1.3438500000000002,1.89895,,0.59035,0.59045,1.84695,,0.59295,0.5930500000000001,1.7797500000000002,,1.2365500000000005,0.58945
91,U,92.0,-5.697227911201346e-19,-3.14443183598208e-19,-1.9338271813056005e-19,-3.14443183598208e-19,1.0765108028934066e-19,9.2468439662235e-19,1.4749637971084802e-19,9.742659791656513e-19,1.92425,,0.46025,0.56475,1.89125,,1.35525,0.56725,1.85455,,1.3174500000000002,0.56975,1.7936500000000002,,1.2576500000000002,0.56735,1.76035,,1.23835,0.56865,1.9740500000000003,,0.55805,0.56475,1.93755,,0.56725,0.56725,1.89705,,0.56965,0.56975,1.83025,,0.56735,0.56735,1.79445,,1.23835,0.56865
92,Np,93.0,-5.415613326563329e-19,-2.37490640501184e-19,-1.110724964135808e-19,-2.37490640501184e-19,2.349571827145239e-19,9.377834241785317e-19,2.286770669101632e-19,1.0403221190646145e-18,1.91265,,1.4189500000000002,0.5458500000000001,1.88005,,1.37335,0.54795,1.84575,,1.3296500000000002,0.55015,1.7716500000000002,,1.24395,0.54555,1.7548500000000002,,1.2415500000000002,0.54895,1.96245,,0.54595,0.5458500000000001,1.92955,,0.54795,0.54795,1.89405,,0.55005,0.55015,1.81655,,0.54555,0.54555,1.7968500000000005,,0.54905,0.54895
93,Pu,94.0,-5.67675209398752e-19,-5.037611796417984e-19,-2.5105787212611844e-19,-5.037611796417984e-19,2.0007683637931192e-19,9.623890759333485e-19,2.463683011570368e-19,9.465355062128448e-19,1.97985,,,0.52415,1.90525,,,0.52475,1.80625,,,0.5265500000000001,1.7654500000000002,,,0.52695,1.7229500000000002,,,0.52775,2.12015,,,0.52415,2.01015,,,0.52475,1.86895,,,0.5265500000000001,1.81815,,,0.52695,1.7612500000000002,,,0.52775
94,Am,95.0,-5.75166987277613e-19,-5.75166987277613e-19,-2.3877558615106565e-19,-2.3877558615106565e-19,2.527419039207782e-19,9.823335953801486e-19,2.6097374323224963e-19,9.842523460430976e-19,1.88405,,,0.50615,1.8290500000000005,,,0.50595,1.7696500000000002,,,0.5054500000000001,1.72355,,,0.5054500000000001,1.6769500000000002,,,0.50525,1.9541500000000005,,,0.50615,1.90025,,,0.50595,1.83795,,,0.5054500000000001,1.78835,,,0.5054500000000001,1.7323500000000005,,,0.50525
95,Cm,96.0,-5.82615506387712e-19,-2.0851207196077446e-19,-8.517170916172799e-20,-2.0851207196077446e-19,2.3499722112888735e-19,9.613223467386029e-19,2.5341467393531524e-19,1.0668109051363009e-18,1.78615,,1.34065,0.48745,1.76025,,1.2915500000000002,0.48885,1.7374500000000002,,1.2555500000000002,0.49055,1.6707500000000002,,1.1602500000000002,0.48795,1.6484500000000002,,1.14695,0.48905,1.83175,,1.34065,0.48745,1.80815,,1.2915500000000002,0.48885,1.7818500000000002,,1.2555500000000002,0.49055,1.7191500000000002,,1.1602500000000002,0.48795,1.6931500000000002,,1.14695,0.48905
96,Bk,97.0,-6.072137240468543e-19,-3.4868650451456643e-19,-1.7150179202029438e-19,-3.4868650451456643e-19,2.707720626505457e-19,1.0203736903458421e-18,3.279463281583104e-19,1.0772058270520513e-18,1.8695500000000005,,,0.47405,1.8172500000000005,,,0.47525,1.72755,,,0.47415,1.6540500000000002,,,0.47265,1.6265500000000002,,,0.47405,1.95265,,,0.47405,1.87915,,,0.47525,1.7750500000000002,,,0.47415,1.6921500000000005,,,0.47265,1.6582500000000002,,,0.47405
97,Cf,98.0,-6.211975215931968e-19,-4.7594098479822725e-19,-1.3923235270076158e-19,-4.7594098479822725e-19,2.7313934266876186e-19,1.039077516220047e-18,3.9448312104351363e-19,1.045899295881619e-18,1.91285,,,0.46215,1.84405,,,0.46305,1.70985,,,0.46065,1.6558500000000005,,,0.46045,1.61675,,,0.46055,1.9843500000000005,,,0.46215,1.89255,,,0.46305,1.7406500000000005,,,0.46065,1.68145,,,0.46045,1.63725,,,0.46055
98,Es,99.0,-6.5805399257808e-19,-6.342007870476096e-19,-1.0743875983760641e-19,-6.342007870476096e-19,2.873010619664673e-19,1.0553308130167277e-18,3.5525382648322564e-19,1.0851910753301185e-18,1.9903500000000005,,,0.45185,1.84235,,,0.45065,1.7112500000000002,,,0.44965,1.6456500000000005,,,0.44855,1.6036500000000002,,,0.44895,1.94835,,,0.45185,1.87405,,,0.45065,1.6889500000000002,,,0.44965,1.65945,,,0.44855,1.6184500000000002,,,0.44895
99,Fm,100.0,-6.43217837069472e-19,-6.202394199739584e-19,-5.0130504288211206e-20,-6.202394199739584e-19,2.326552714469596e-19,1.0381069496492752e-18,2.601582353322624e-19,9.95520454217184e-19,1.95735,,,0.43965,1.82365,,,0.43875,1.68135,,,0.43715,1.6539500000000005,,,0.43845,1.5903500000000002,,,0.43815,1.97455,,,0.43965,1.84075,,,0.43875,1.69725,,,0.43715,1.6399500000000002,,,0.43845,1.59895,,,0.43815
100,Md,101.0,-6.258310163805506e-19,-6.030624844223615e-19,7.826632792608001e-21,-6.030624844223615e-19,1.6416302202715257e-19,1.0287638566567206e-18,1.5415662792351358e-19,9.7059859688064e-19,2.01165,,,0.42895,1.7936500000000002,,,0.42765,1.67315,,,1.67315,1.6364500000000002,,,0.42775,1.5971500000000003,,,0.42745,2.01165,,,0.42895,1.7990500000000005,,,0.42765,1.67975,,,1.67315,1.6422500000000002,,,0.42775,1.59705,,,0.42745
101,No,102.0,-6.712847671126463e-19,-6.712847671126463e-19,-2.06808958212864e-20,-2.06808958212864e-20,3.532953257998439e-19,1.1091474609950565e-18,3.39405095350272e-19,1.1090971526890754e-18,1.7435500000000002,,,2.18425,1.68375,,,2.18385,1.62895,,,1.62895,1.5782500000000002,,,1.5782500000000002,1.54015,,,1.54015,1.7434500000000002,,,2.18425,1.67555,,,2.18385,1.62895,,,1.62895,1.5816500000000002,,,1.5782500000000002,1.54445,,,1.54015
