,chemical_symbol,atomic_number,atomic_energy_hfomo,atomic_energy_hpomo,atomic_energy_lfumo,atomic_energy_lpumo,electron_affinity_energy_difference,ionization_energy_energy_difference,electron_affinity_half_charged_homo,ionization_energy_half_charged_homo,r_up_s_neg_1.0,r_up_p_neg_1.0,r_up_d_neg_1.0,r_up_val_neg_1.0,r_up_s_neg_0.5,r_up_p_neg_0.5,r_up_d_neg_0.5,r_up_val_neg_0.5,r_up_s_0.0,r_up_p_0.0,r_up_d_0.0,r_up_val_0.0,r_up_s_0.5,r_up_p_0.5,r_up_d_0.5,r_up_val_0.5,r_up_s_1.0,r_up_p_1.0,r_up_d_1.0,r_up_val_1.0,r_dn_s_neg_1.0,r_dn_p_neg_1.0,r_dn_d_neg_1.0,r_dn_val_neg_1.0,r_dn_s_neg_0.5,r_dn_p_neg_0.5,r_dn_d_neg_0.5,r_dn_val_neg_0.5,r_dn_s_0.0,r_dn_p_0.0,r_dn_d_0.0,r_dn_val_0.0,r_dn_s_0.5,r_dn_p_0.5,r_dn_d_0.5,r_dn_val_0.5,r_dn_s_1.0,r_dn_p_1.0,r_dn_d_1.0,r_dn_val_1.0
81,Pb,82.0,-1.9610529686228546e-18,-6.754584372098304e-19,-2.976331464927744e-19,-6.754584372098304e-19,-2.4792678644369025e-19,1.1273818011230368e-18,-2.4801694089984e-19,1.1235728184580034e-18,1.0620500000000002,1.5094500000000002,0.5679500000000001,1.5094500000000002,1.05415,1.45405,0.5678500000000001,1.4541500000000005,1.04635,1.4067500000000002,0.56765,1.4067500000000002,1.03875,1.36705,0.56735,1.36705,1.0315500000000002,1.33435,0.5669500000000001,1.33435,1.04865,1.5094500000000002,0.5679500000000001,1.5094500000000002,1.04435,1.45405,0.5678500000000001,1.4541500000000005,1.0394500000000002,1.4067500000000002,0.56765,1.4067500000000002,1.03425,1.36705,0.56735,1.36705,1.0289500000000005,1.33435,0.5669500000000001,1.33435
82,Bi,83.0,-9.841930655081278e-19,-9.841930655081278e-19,-3.852049162324608e-19,-3.852049162324608e-19,8.082532431377643e-21,1.4781287688189851e-18,1.3253205007257599e-20,1.4769040329962686e-18,1.0030500000000002,1.37075,0.54695,1.37075,0.99975,1.32675,0.54705,1.32685,0.99595,1.2916500000000002,0.54715,1.2915500000000002,0.99055,1.2674500000000002,0.54695,1.2674500000000002,0.98545,1.24785,0.5467500000000001,1.24785,0.99795,1.37075,0.54695,1.37075,0.99395,1.32675,0.54705,1.32685,0.98975,1.2916500000000002,0.54715,1.2915500000000002,0.98605,1.2674500000000002,0.54695,1.2674500000000002,0.98215,1.24785,0.5467500000000001,1.24785
83,Po,84.0,-1.1553920461470913e-18,-7.359229807022017e-19,8.565027931836094e-19,-7.359229807022017e-19,-2.838148217554783e-19,1.2175600878997077e-18,-2.8106824241032324e-19,1.2106270851491712e-18,0.95765,1.26585,0.52805,1.2657500000000002,0.95475,1.2370500000000002,0.52815,1.2369500000000002,0.95145,1.2126500000000002,0.52815,1.2127500000000002,0.94755,1.1922500000000005,0.52815,1.1921500000000005,0.94325,1.1749500000000002,0.52815,1.1749500000000002,0.95505,1.26585,0.52805,1.2657500000000002,0.95115,1.2370500000000002,0.52815,1.2369500000000002,0.94695,1.2126500000000002,0.52815,1.2127500000000002,0.94255,1.1922500000000005,0.52815,1.1921500000000005,0.93785,1.1749500000000002,0.52815,1.1749500000000002
84,At,85.0,-1.2989935344927744e-18,-1.0785580641200065e-18,8.854348986020161e-19,-1.0785580641200065e-18,-5.808692620343717e-19,1.6013952552813169e-18,-5.80773003273792e-19,1.597517491186714e-18,0.91595,1.1901500000000005,0.51085,1.19005,0.91365,1.1663500000000002,0.51085,1.1663500000000002,0.91085,1.1467500000000002,0.51085,1.14685,0.90775,1.13075,0.51085,1.13075,0.90435,1.1175500000000005,0.51075,1.1175500000000005,0.91595,1.1901500000000005,0.51085,1.19005,0.91275,1.1663500000000002,0.51085,1.1663500000000002,0.90925,1.1467500000000002,0.51085,1.14685,0.90545,1.13075,0.51085,1.13075,0.90155,1.1175500000000005,0.51075,1.1175500000000005
85,Rn,86.0,-1.4259740425742785e-18,-1.4259740425742785e-18,4.117625958988416e-19,4.117625958988416e-19,2.812504099030209e-19,1.9890763034498894e-18,2.8183888936492805e-19,1.987588217816544e-18,2.68915,,,2.68915,2.64535,,,2.64535,0.87365,1.0917500000000002,0.49495,1.0917500000000002,0.87185,1.0792500000000005,0.49495,1.0792500000000005,0.8701500000000001,1.06895,0.49485,1.06895,2.69485,,,2.68915,2.64785,,,2.64535,0.87365,1.0917500000000002,0.49495,1.0917500000000002,0.87175,1.0792500000000005,0.49495,1.0792500000000005,0.86965,1.06895,0.49485,1.06895
86,Fr,87.0,-4.329513817089215e-19,-4.329513817089215e-19,-1.7236856957214722e-19,-1.7236856957214722e-19,-2.819870908400487e-20,6.479235739659846e-19,-2.9890207037644805e-20,6.464237924876929e-19,2.92475,,,2.92475,2.63695,,,2.63695,2.42785,,,2.42785,2.36255,,,2.36255,0.83665,1.0248500000000005,0.48025,1.0248500000000005,2.92475,,,2.92475,2.69025,,,2.63695,2.41055,,,2.42785,2.33715,,,2.36255,0.83665,1.0248500000000005,0.48025,1.0248500000000005
87,Ra,88.0,-5.983713112766592e-19,-5.983713112766592e-19,-4.893047399923201e-20,-4.893047399923201e-20,2.074632230558253e-19,8.330753981592938e-19,2.081163343354368e-19,8.326159419441024e-19,2.39035,,,2.65195,2.27035,,,2.65155,2.17485,,,2.17485,2.10415,,,2.10415,2.05415,,,2.05415,2.35575,,,2.65195,2.25325,,,2.65155,2.17485,,,2.17485,2.12235,,,2.10415,2.05315,,,2.05415
88,Ac,89.0,-7.106182031532865e-19,-2.4619366390536965e-19,2.2614723002592e-20,-2.4619366390536965e-19,1.5912608314916017e-19,6.990298679213821e-19,1.6544396221704965e-19,6.871799613676031e-19,2.18245,,1.6137500000000002,1.6137500000000002,2.08375,,1.51235,1.51235,2.00035,,1.4359500000000005,1.4359500000000005,1.9338500000000003,,1.3786500000000002,1.3786500000000002,1.8817500000000005,,1.3352500000000005,1.8817500000000005,2.18245,,1.6137500000000002,1.6137500000000002,2.08375,,1.51235,1.51235,2.00045,,1.4359500000000005,1.4359500000000005,1.9338500000000003,,1.3786500000000002,1.3786500000000002,1.8817500000000005,,1.3352500000000005,1.8817500000000005
89,Th,90.0,-7.681571721360768e-19,-3.7165050202049282e-19,-2.574249220171776e-19,-3.7165050202049282e-19,1.0532231657521589e-19,8.72689871957483e-19,1.099718010750912e-19,8.733865304136e-19,2.01135,,1.3939500000000002,1.3939500000000002,1.94315,,1.3443500000000002,1.34445,1.87675,,1.30255,1.30255,1.8168500000000003,,1.2675500000000002,1.2675500000000002,1.77825,,1.24985,1.24985,2.01145,,1.3939500000000002,1.3939500000000002,1.94315,,1.3443500000000002,1.34445,1.87675,,1.30255,1.30255,1.8169500000000005,,1.2675500000000002,1.2675500000000002,1.77805,,1.24985,1.24985
90,Pa,91.0,-6.729366112086913e-19,-3.5881226075802247e-19,-1.46198616648e-19,-3.5881226075802247e-19,5.67790560482844e-21,8.093778760861046e-19,3.676995344736001e-21,7.25627393736941e-19,1.90705,,1.2953500000000002,1.2954500000000002,1.8795500000000005,,1.2898500000000002,1.2898500000000002,1.86085,,1.2914500000000002,0.5891500000000001,1.84395,,1.2919500000000002,0.59565,1.7634500000000002,,1.22965,0.58825,1.97875,,0.5780500000000001,1.2954500000000002,1.93545,,0.5830500000000001,1.2898500000000002,1.90305,,0.58925,0.5891500000000001,1.8756500000000005,,0.59565,0.59565,1.7830500000000002,,0.58825,0.58825
91,U,92.0,-5.931161719604352e-19,-9.10100407679232e-20,3.5786217002188804e-20,-9.10100407679232e-20,-5.798625022980767e-19,8.584342971952052e-19,2.5826766691971843e-19,9.265515572216065e-19,1.95095,,1.3675500000000005,0.54445,1.92905,,1.3865500000000002,0.57015,1.91635,,1.3841500000000002,0.57575,1.82455,,1.27255,0.5679500000000001,1.80935,,1.2729500000000002,0.5729500000000001,1.9922500000000003,,0.55615,0.54445,1.97485,,0.57015,0.57015,1.95945,,0.57565,0.57575,1.86245,,0.5679500000000001,0.5679500000000001,1.86655,,0.5729500000000001,0.5729500000000001
92,Np,93.0,-5.933452832172096e-19,-3.0364931970387843e-19,-5.069286828211201e-20,-3.0364931970387843e-19,3.969610313799416e-19,8.761527844786538e-19,4.660395332816832e-19,9.701547939566785e-19,1.96775,,1.51425,0.55015,1.95335,,1.49815,0.55405,1.88245,,1.36065,0.54955,1.82245,,1.28425,0.54705,1.7934500000000002,,1.26655,0.54945,2.01365,,0.55015,0.55015,1.99945,,0.55405,0.55405,1.9301500000000005,,0.54955,0.54955,1.87585,,0.54705,0.54705,1.84755,,0.54945,0.54945
93,Pu,94.0,-6.622452866180928e-19,-5.36673091786272e-19,-4.4276150915808e-20,-5.36673091786272e-19,1.971527678833615e-19,5.997397944126889e-19,2.065349860107072e-19,7.535949888296256e-19,2.16145,,,0.52185,2.00415,,,0.52395,1.8694500000000005,,,0.5256500000000001,1.83895,,,0.52525,1.7432500000000002,,,0.52745,2.28855,,,0.52185,2.12185,,,0.52395,1.96065,,,0.5256500000000001,1.9216500000000003,,,0.52525,1.7849500000000005,,,0.52745
94,Am,95.0,-6.31690176282816e-19,-6.31690176282816e-19,-7.763507033748481e-20,-7.763507033748481e-20,3.7545410134488983e-19,9.170527166387186e-19,3.828272861271936e-19,9.183884673386304e-19,1.92035,,,0.50385,1.86825,,,0.50355,1.80945,,,0.50315,1.75975,,,0.50315,1.7067500000000002,,,0.50315,1.98795,,,0.50385,1.93905,,,0.50355,1.88055,,,0.50315,1.8410500000000003,,,0.50315,1.7766500000000005,,,0.50315
95,Cm,96.0,-7.054912379667265e-19,-2.818917611934144e-19,-1.7707095795419522e-19,-2.818917611934144e-19,2.1360202686706397e-19,8.109814946728303e-19,2.180578402675008e-19,7.227691106454338e-19,1.7956500000000002,,1.2909500000000005,0.48355,1.7554500000000002,,1.22755,0.48335,1.7107500000000002,,1.1748500000000002,0.48295,1.6820500000000005,,1.1540500000000002,0.48415,1.6118500000000002,,1.0978500000000002,0.4819500000000001,1.85595,,0.48355,0.48355,1.81855,,1.22755,0.48335,1.7748500000000005,,1.1748500000000002,0.48295,1.7390500000000002,,1.1540500000000002,0.48415,1.6681500000000002,,1.0978500000000002,0.4819500000000001
96,Bk,97.0,-6.659687450848322e-19,-6.14242472882304e-20,-5.9312578502016e-21,-6.14242472882304e-20,-2.456530414736796e-19,4.050958107758914e-19,2.8647558850552323e-19,9.694402231838016e-19,1.93965,,,0.49295,1.8534500000000005,,,0.47315,1.7672500000000002,,,0.47195,1.6523500000000002,,,0.46865,1.66745,,,0.47175,1.99305,,,0.49295,1.91735,,,0.47315,1.82025,,,0.47195,1.6907500000000002,,,0.46865,1.68155,,,0.47175
97,Cf,98.0,-6.797779053795072e-19,-3.0150881173848964e-19,2.8936911948268804e-20,-3.0150881173848964e-19,-4.364505514535229e-19,1.5792486728121842e-19,5.694648406841857e-19,1.1849441939177473e-18,1.94765,,,0.45475,1.92425,,,0.46145,1.7471500000000002,,,0.45865,1.6500500000000002,,,0.45635,1.6386500000000002,,,0.45955,1.98995,,,0.45475,1.9720500000000003,,,0.46145,1.7818500000000002,,,0.45865,1.6746500000000002,,,0.45635,1.6719500000000005,,,0.45955
98,Es,99.0,-6.9318171498912e-19,-5.441712783716161e-19,6.18135762070848e-20,-5.441712783716161e-19,-4.733942609769265e-19,1.6046407689577665e-19,3.529899509180353e-19,8.336717763372095e-19,1.92215,,,0.44715,1.91065,,,0.44895,1.7272500000000002,,,0.44655,1.69785,,,0.44815,1.61485,,,0.44745,1.97085,,,0.44715,1.94095,,,0.44895,1.75195,,,0.44655,1.7494500000000002,,,0.44815,1.64335,,,0.44745
99,Fm,100.0,-7.110844365499393e-19,-7.110844365499393e-19,-1.7484393245128325e-19,-1.7484393245128325e-19,7.313969919921733e-19,9.43386908696049e-19,1.3382821095880321e-19,1.0061124438572929e-18,2.08065,,,0.43955,1.8893500000000003,,,1.8893500000000003,1.7169500000000002,,,1.7169500000000002,1.64095,,,0.43575,1.5871500000000005,,,0.43575,2.08945,,,0.43955,1.90515,,,1.8893500000000003,1.7181500000000005,,,1.7169500000000002,1.6737500000000003,,,0.43575,1.61255,,,0.43575
100,Md,101.0,-7.155577136752131e-19,-7.155577136752131e-19,-2.369955679253568e-19,-2.369955679253568e-19,2.845766887492904e-19,1.0781653706107432e-18,-9.78273022894272e-20,1.0066491730252606e-18,2.15455,,,0.42845,1.87005,,,1.87005,1.6848500000000002,,,1.6848500000000002,1.7172500000000002,,,1.7172500000000002,1.6887500000000002,,,0.42825,2.15455,,,0.42845,1.8752500000000003,,,1.87005,1.69135,,,1.6848500000000002,1.7011500000000002,,,1.7172500000000002,1.6887500000000002,,,0.42825
101,No,102.0,-7.261288750192512e-19,-7.261288750192512e-19,1.0845934634505598e-19,1.0845934634505598e-19,4.478714912467068e-19,1.0341780921304105e-18,4.164089080991616e-19,1.0341457281914304e-18,1.8211500000000005,,,2.18345,1.7471500000000002,,,2.17485,1.6687500000000002,,,1.6687500000000002,1.60675,,,1.60675,1.5612500000000002,,,1.5612500000000002,1.8212500000000005,,,2.18345,1.7414500000000002,,,2.17485,1.6687500000000002,,,1.6687500000000002,1.62305,,,1.60675,1.5712500000000005,,,1.5612500000000002
